#    OFFSETS               I           I_err
   -1305.127    3.340384e+07    9.498527e+05
   -1272.702    3.515189e+07    9.498527e+05
   -1240.276    3.430206e+07    9.498527e+05
   -1207.851    3.635351e+07    9.498527e+05
   -1175.425    3.482741e+07    9.498527e+05
     -1143.0    3.456078e+07    9.498527e+05
   -1110.574    3.458577e+07    9.498527e+05
   -1078.149    3.531480e+07    9.498527e+05
   -1045.723    3.552483e+07    9.498527e+05
   -1013.298    3.380745e+07    9.498527e+05
    -980.872    3.200129e+07    9.498527e+05
   -948.4465    2.738029e+07    9.498527e+05
    -916.021    1.530852e+07    9.498527e+05
   -883.5955    2.768894e+07    9.498527e+05
   -851.1699    3.196233e+07    9.498527e+05
   -818.7444    3.470926e+07    9.498527e+05
   -786.3189    3.205642e+07    9.498527e+05
   -753.8934    3.426580e+07    9.498527e+05
   -721.4678    3.408575e+07    9.498527e+05
    -11000.0    6.253812e+07    9.498527e+05
   -689.0423    3.302790e+07    9.498527e+05
   -656.6168    3.499764e+07    9.498527e+05
   -624.1913    3.494495e+07    9.498527e+05
   -591.7658    3.601963e+07    9.498527e+05
   -559.3402    3.600493e+07    9.498527e+05
   -526.9147    3.387804e+07    9.498527e+05
   -494.4892    3.401235e+07    9.498527e+05
   -462.0637    3.424286e+07    9.498527e+05
   -429.6382    3.344857e+07    9.498527e+05
   -397.2126    3.435103e+07    9.498527e+05
   -364.7871    3.425876e+07    9.498527e+05
   -332.3616    3.477210e+07    9.498527e+05
   -299.9361    3.482938e+07    9.498527e+05
   -267.5105    3.424125e+07    9.498527e+05
    -235.085    3.575670e+07    9.498527e+05
   -202.6595    3.557693e+07    9.498527e+05
    -170.234    3.595460e+07    9.498527e+05
   -137.8085    3.316011e+07    9.498527e+05
   -105.3829    3.375680e+07    9.498527e+05
    -11000.0    5.993624e+07    9.498527e+05
   -72.95742    3.570818e+07    9.498527e+05
    -40.5319    3.458438e+07    9.498527e+05
    -8.10638    3.378049e+07    9.498527e+05
    24.31914    3.610046e+07    9.498527e+05
    56.74466    3.508786e+07    9.498527e+05
    89.17018    3.442749e+07    9.498527e+05
    121.5957    3.342420e+07    9.498527e+05
    154.0212    3.507178e+07    9.498527e+05
    186.4467    3.489607e+07    9.498527e+05
    218.8723    3.439856e+07    9.498527e+05
    251.2978    3.511669e+07    9.498527e+05
    283.7233    3.413827e+07    9.498527e+05
    316.1488    3.492711e+07    9.498527e+05
    348.5744    3.375307e+07    9.498527e+05
    380.9999    3.479445e+07    9.498527e+05
    413.4254    3.499348e+07    9.498527e+05
    445.8509    3.459525e+07    9.498527e+05
    478.2764    3.370405e+07    9.498527e+05
     510.702    3.470778e+07    9.498527e+05
    -11000.0    6.109823e+07    9.498527e+05
    543.1275    3.450731e+07    9.498527e+05
     575.553    3.572031e+07    9.498527e+05
    607.9785    3.424194e+07    9.498527e+05
     640.404    3.413811e+07    9.498527e+05
    672.8296    3.400132e+07    9.498527e+05
    705.2551    3.483995e+07    9.498527e+05
    737.6806    3.520482e+07    9.498527e+05
    770.1061    3.493034e+07    9.498527e+05
    802.5316    3.463243e+07    9.498527e+05
    834.9572    3.398411e+07    9.498527e+05
    867.3827    3.539935e+07    9.498527e+05
    899.8082    3.486336e+07    9.498527e+05
    932.2337    3.254925e+07    9.498527e+05
    964.6593    3.360232e+07    9.498527e+05
    997.0848    3.512596e+07    9.498527e+05
     1029.51    3.398353e+07    9.498527e+05
    1061.936    3.454748e+07    9.498527e+05
    1094.361    3.476431e+07    9.498527e+05
    1126.787    3.394724e+07    9.498527e+05
    -11000.0    6.296450e+07    9.498527e+05
