#    OFFSETS               I           I_err
   -1305.127    3.829839e+07    7.049652e+05
   -1272.702    3.854118e+07    7.049652e+05
   -1240.276    3.792031e+07    7.049652e+05
   -1207.851    3.735198e+07    7.049652e+05
   -1175.425    3.735071e+07    7.049652e+05
     -1143.0    3.833068e+07    7.049652e+05
   -1110.574    3.882668e+07    7.049652e+05
   -1078.149    3.769729e+07    7.049652e+05
   -1045.723    3.830066e+07    7.049652e+05
   -1013.298    3.801227e+07    7.049652e+05
    -980.872    3.762256e+07    7.049652e+05
   -948.4465    3.623028e+07    7.049652e+05
    -916.021    3.684196e+07    7.049652e+05
   -883.5955    3.778278e+07    7.049652e+05
   -851.1699    3.637786e+07    7.049652e+05
   -818.7444    3.713588e+07    7.049652e+05
   -786.3189    3.776951e+07    7.049652e+05
   -753.8934    3.741753e+07    7.049652e+05
   -721.4678    3.706123e+07    7.049652e+05
    -11000.0    7.118270e+07    7.049652e+05
   -689.0423    3.738210e+07    7.049652e+05
   -656.6168    3.701402e+07    7.049652e+05
   -624.1913    3.722855e+07    7.049652e+05
   -591.7658    3.764069e+07    7.049652e+05
   -559.3402    3.808983e+07    7.049652e+05
   -526.9147    3.781944e+07    7.049652e+05
   -494.4892    3.706960e+07    7.049652e+05
   -462.0637    3.826937e+07    7.049652e+05
   -429.6382    3.853668e+07    7.049652e+05
   -397.2126    3.691931e+07    7.049652e+05
   -364.7871    3.743656e+07    7.049652e+05
   -332.3616    3.795990e+07    7.049652e+05
   -299.9361    3.700929e+07    7.049652e+05
   -267.5105    3.738018e+07    7.049652e+05
    -235.085    3.729273e+07    7.049652e+05
   -202.6595    3.748693e+07    7.049652e+05
    -170.234    3.656002e+07    7.049652e+05
   -137.8085    3.694065e+07    7.049652e+05
   -105.3829    3.552956e+07    7.049652e+05
    -11000.0    7.252899e+07    7.049652e+05
   -72.95742    3.408292e+07    7.049652e+05
    -40.5319    1.637336e+07    7.049652e+05
    -8.10638    2.692931e+07    7.049652e+05
    24.31914    3.511604e+07    7.049652e+05
    56.74466    3.649354e+07    7.049652e+05
    89.17018    3.643247e+07    7.049652e+05
    121.5957    3.846260e+07    7.049652e+05
    154.0212    3.700324e+07    7.049652e+05
    186.4467    3.691900e+07    7.049652e+05
    218.8723    3.739221e+07    7.049652e+05
    251.2978    3.737891e+07    7.049652e+05
    283.7233    3.764058e+07    7.049652e+05
    316.1488    3.683911e+07    7.049652e+05
    348.5744    3.762108e+07    7.049652e+05
    380.9999    3.866340e+07    7.049652e+05
    413.4254    3.770543e+07    7.049652e+05
    445.8509    3.669066e+07    7.049652e+05
    478.2764    3.812331e+07    7.049652e+05
     510.702    3.724017e+07    7.049652e+05
    -11000.0    7.075036e+07    7.049652e+05
    543.1275    3.735102e+07    7.049652e+05
     575.553    3.725878e+07    7.049652e+05
    607.9785    3.731196e+07    7.049652e+05
     640.404    3.648497e+07    7.049652e+05
    672.8296    3.663046e+07    7.049652e+05
    705.2551    3.780765e+07    7.049652e+05
    737.6806    3.797967e+07    7.049652e+05
    770.1061    3.732723e+07    7.049652e+05
    802.5316    3.753146e+07    7.049652e+05
    834.9572    3.690629e+07    7.049652e+05
    867.3827    3.831489e+07    7.049652e+05
    899.8082    3.783672e+07    7.049652e+05
    932.2337    3.796162e+07    7.049652e+05
    964.6593    3.749085e+07    7.049652e+05
    997.0848    3.726526e+07    7.049652e+05
     1029.51    3.715954e+07    7.049652e+05
    1061.936    3.597539e+07    7.049652e+05
    1094.361    3.656345e+07    7.049652e+05
    1126.787    3.762142e+07    7.049652e+05
    -11000.0    7.231340e+07    7.049652e+05
