#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    8.2284540e+07  8.2284540e+05
   1.000e+00    5.5591435e+07  5.5591435e+05
   2.000e+00    5.6208569e+07  5.6208569e+05
   3.000e+00    5.6899759e+07  5.6899759e+05
   4.000e+00    5.7590950e+07  5.7590950e+05
   5.000e+00    5.8487851e+07  5.8487851e+05
   6.000e+00    5.9384753e+07  5.9384753e+05
   8.000e+00    6.1195012e+07  6.1195012e+05
   1.000e+01    6.2898302e+07  6.2898302e+05
   1.200e+01    6.4190170e+07  6.4190170e+05
   1.400e+01    6.5111757e+07  6.5111757e+05
   1.600e+01    6.5827632e+07  6.5827632e+05
   1.800e+01    6.6403624e+07  6.6403624e+05
   2.000e+01    6.6708077e+07  6.6708077e+05
   2.400e+01    6.7349896e+07  6.7349896e+05
   2.800e+01    6.7753090e+07  6.7753090e+05
   3.200e+01    6.8057543e+07  6.8057543e+05
   3.600e+01    6.8411367e+07  6.8411367e+05
   4.000e+01    6.8477194e+07  6.8477194e+05
   4.400e+01    6.8674677e+07  6.8674677e+05
   4.800e+01    6.8748733e+07  6.8748733e+05
   5.200e+01    6.8863932e+07  6.8863932e+05
   5.600e+01    6.8946216e+07  6.8946216e+05
   6.000e+01    6.9003815e+07  6.9003815e+05
   1.000e+00    5.5542064e+07  5.5542065e+05
   6.000e+01    6.9086100e+07  6.9086100e+05
