#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    3.8902610e+07  3.8902610e+05
   1.000e+00    2.9110823e+07  2.9110823e+05
   2.000e+00    2.9161396e+07  2.9161396e+05
   3.000e+00    2.9227531e+07  2.9227531e+05
   4.000e+00    2.9196409e+07  2.9196409e+05
   5.000e+00    2.9266434e+07  2.9266434e+05
   6.000e+00    2.9281995e+07  2.9281995e+05
   8.000e+00    2.9274214e+07  2.9274214e+05
   1.000e+01    2.9258653e+07  2.9258653e+05
   1.200e+01    2.9289775e+07  2.9289775e+05
   1.400e+01    2.9313117e+07  2.9313117e+05
   1.600e+01    2.9278104e+07  2.9278104e+05
   1.800e+01    2.9266434e+07  2.9266434e+05
   2.000e+01    2.9317007e+07  2.9317007e+05
   2.400e+01    2.9289775e+07  2.9289775e+05
   2.800e+01    2.9359800e+07  2.9359800e+05
   3.200e+01    2.9301446e+07  2.9301446e+05
   3.600e+01    2.9317007e+07  2.9317007e+05
   4.000e+01    2.9254763e+07  2.9254763e+05
   4.400e+01    2.9313117e+07  2.9313117e+05
   4.800e+01    2.9324787e+07  2.9324787e+05
   5.200e+01    2.9344239e+07  2.9344239e+05
   5.600e+01    2.9289775e+07  2.9289775e+05
   6.000e+01    2.9336458e+07  2.9336458e+05
   1.000e+00    2.9122494e+07  2.9122494e+05
   6.000e+01    2.9340348e+07  2.9340348e+05
