#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    6.1092480e+07  6.1092480e+05
   1.000e+00    4.0754793e+07  4.0754793e+05
   2.000e+00    4.0785340e+07  4.0785340e+05
   3.000e+00    4.0791449e+07  4.0791449e+05
   4.000e+00    4.0815886e+07  4.0815886e+05
   5.000e+00    4.0870869e+07  4.0870869e+05
   6.000e+00    4.0925852e+07  4.0925852e+05
   8.000e+00    4.0913634e+07  4.0913634e+05
   1.000e+01    4.1011382e+07  4.1011382e+05
   1.200e+01    4.1011382e+07  4.1011382e+05
   1.400e+01    4.1005273e+07  4.1005273e+05
   1.600e+01    4.1041928e+07  4.1041928e+05
   1.800e+01    4.1011382e+07  4.1011382e+05
   2.000e+01    4.1054147e+07  4.1054147e+05
   2.400e+01    4.1011382e+07  4.1011382e+05
   2.800e+01    4.1017491e+07  4.1017491e+05
   3.200e+01    4.1060256e+07  4.1060256e+05
   3.600e+01    4.1096911e+07  4.1096911e+05
   4.000e+01    4.1084693e+07  4.1084693e+05
   4.400e+01    4.1054147e+07  4.1054147e+05
   4.800e+01    4.1103021e+07  4.1103021e+05
   5.200e+01    4.1103021e+07  4.1103021e+05
   5.600e+01    4.1090802e+07  4.1090802e+05
   6.000e+01    4.1072474e+07  4.1072474e+05
   1.000e+00    4.0748684e+07  4.0748684e+05
   6.000e+01    4.1090802e+07  4.1090802e+05
