# Offset (Hz)  Intensity       Uncertainty
  -1.500e+05    1.7241420e+02  9.3844279e-01
  -1.280e+03    2.5296409e+00  5.7024241e-01
  -1.250e+03   -3.6712902e-01  5.7013974e-01
  -1.220e+03    6.3812444e+00  5.7080461e-01
  -1.190e+03    2.9677961e+01  5.8439661e-01
  -1.160e+03    5.4184602e+01  6.1638685e-01
  -1.130e+03    6.8311530e+01  6.4208819e-01
  -1.100e+03    7.8463423e+01  6.6342107e-01
  -1.070e+03    8.3737866e+01  6.7536507e-01
  -1.040e+03    8.8058282e+01  6.8555886e-01
  -1.010e+03    9.0053775e+01  6.9038691e-01
  -9.800e+02    8.5624040e+01  6.7977107e-01
  -9.500e+02    7.7239397e+01  6.6073090e-01
  -9.200e+02    6.7033685e+01  6.3956598e-01
  -8.900e+02    6.1821621e+01  6.2967595e-01
  -8.600e+02    7.9508371e+01  6.6574234e-01
  -8.300e+02    9.3852074e+01  6.9977870e-01
  -8.000e+02    1.0113789e+02  7.1850098e-01
  -7.700e+02    1.0405942e+02  7.2625662e-01
  -7.400e+02    1.0633306e+02  7.3238624e-01
  -7.100e+02    1.0867243e+02  7.3877649e-01
  -6.800e+02    1.0873836e+02  7.3895779e-01
  -6.500e+02    1.1042769e+02  7.4362545e-01
  -6.200e+02    1.0913737e+02  7.4005641e-01
  -5.900e+02    1.1087973e+02  7.4488162e-01
  -5.600e+02    1.1005852e+02  7.4260179e-01
  -5.300e+02    1.0865251e+02  7.3872172e-01
  -5.000e+02    1.1173938e+02  7.4727880e-01
  -4.700e+02    1.1043591e+02  7.4364827e-01
  -4.400e+02    1.1156412e+02  7.4678919e-01
  -4.100e+02    1.1092139e+02  7.4499755e-01
  -3.800e+02    1.1080084e+02  7.4466218e-01
  -3.500e+02    1.1104556e+02  7.4534320e-01
  -3.200e+02    1.1199639e+02  7.4799759e-01
  -2.900e+02    1.1164980e+02  7.4702850e-01
  -2.600e+02    1.1172291e+02  7.4723276e-01
  -2.300e+02    1.1039971e+02  7.4354779e-01
  -2.000e+02    1.1344688e+02  7.5207204e-01
  -1.700e+02    1.1355370e+02  7.5237329e-01
  -1.400e+02    1.1131339e+02  7.4608957e-01
  -1.100e+02    1.1213018e+02  7.4837213e-01
  -8.000e+01    1.1266867e+02  7.4988225e-01
  -5.000e+01    1.1270846e+02  7.4999402e-01
  -2.000e+01    1.1174279e+02  7.4728834e-01
   1.000e+01    1.1209935e+02  7.4828579e-01
   4.000e+01    1.1196371e+02  7.4790613e-01
   7.000e+01    1.0955361e+02  7.4120503e-01
   1.000e+02    1.1129868e+02  7.4604853e-01
   1.300e+02    1.1043581e+02  7.4364799e-01
   1.600e+02    1.1284759e+02  7.5038494e-01
   1.900e+02    1.1124916e+02  7.4591047e-01
   2.200e+02    1.0988163e+02  7.4211202e-01
   2.500e+02    1.1382603e+02  7.5314205e-01
   2.800e+02    1.1248021e+02  7.4935327e-01
   3.100e+02    1.1101623e+02  7.4526153e-01
   3.400e+02    1.1248521e+02  7.4936731e-01
   3.700e+02    1.1202284e+02  7.4807158e-01
   4.000e+02    1.1128794e+02  7.4601859e-01
   4.300e+02    1.1328942e+02  7.5162827e-01
   4.600e+02    1.1335277e+02  7.5180675e-01
   4.900e+02    1.1218942e+02  7.4853804e-01
   5.200e+02    1.1344697e+02  7.5207230e-01
   5.500e+02    1.1294457e+02  7.5065761e-01
   5.800e+02    1.1346249e+02  7.5211606e-01
