#
#       Peak Name  Overlap_group
#   I27CD1-I27QD1             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000    12.841     0.287
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2900647e+01  7.0453893e-05 
# w1(Hz)        2.9636107e+01  3.2280285e-02 
# g1            7.0663714e-01  4.3802068e-03 
# f02(ppm)      2.9296885e-01  1.8705781e-05 
# w2(Hz)        2.8964721e+01  4.0716561e-02 
# g2            2.2418243e-01  3.4014613e-03 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    2.1657119e+04  4.7349567e+01
   1.000e+00    6.6059656e+03  3.2395628e+01
   6.000e+01    1.2692742e+04  3.7131827e+01
   2.000e+00    7.9807334e+03  3.3251952e+01
   5.000e+01    1.2666407e+04  3.7106610e+01
   3.000e+00    9.1547800e+03  3.4089426e+01
   4.000e+01    1.2609258e+04  3.7052006e+01
   4.000e+00    1.0073914e+04  3.4808532e+01
   3.400e+01    1.2586433e+04  3.7030245e+01
   6.000e+00    1.1119443e+04  3.5689639e+01
   3.000e+01    1.2599038e+04  3.7042258e+01
   8.000e+00    1.1636738e+04  3.6148996e+01
   2.600e+01    1.2554685e+04  3.7000020e+01
   1.000e+01    1.1874176e+04  3.6364806e+01
   2.200e+01    1.2496544e+04  3.6944802e+01
   1.800e+01    1.2402972e+04  3.6856302e+01
   1.400e+01    1.2215899e+04  3.6680734e+01
   4.000e+01    1.2675213e+04  3.7115038e+01
   2.000e+00    7.9868563e+03  3.3256073e+01
