#
#       Peak Name  Overlap_group
# I100CD1-I100QD1              0
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000    12.941     0.695
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2982657e+01  2.8707896e-04 
# w1(Hz)        2.8396575e+01  1.0481107e-01 
# g1            8.6741001e-01  1.6204900e-02 
# f02(ppm)      6.9129219e-01  5.6416111e-05 
# w2(Hz)        2.3206092e+01  1.0784194e-01 
# g2            4.3797427e-01  1.5245815e-02 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    2.0237112e+04  1.8567554e+02
   1.000e+00    8.0502097e+03  1.1714818e+02
   6.000e+01    1.1398807e+04  1.3231235e+02
   2.000e+00    8.2962921e+03  1.1818460e+02
   5.000e+01    1.1383504e+04  1.3223918e+02
   3.000e+00    8.5979316e+03  1.1944741e+02
   4.000e+01    1.1297929e+04  1.3181127e+02
   4.000e+00    8.8865806e+03  1.2068729e+02
   3.400e+01    1.1247614e+04  1.3155672e+02
   6.000e+00    9.4470534e+03  1.2312199e+02
   3.000e+01    1.1210147e+04  1.3137940e+02
   8.000e+00    9.9458869e+03  1.2538734e+02
   2.600e+01    1.1158750e+04  1.3112378e+02
   1.000e+01    1.0319415e+04  1.2712060e+02
   2.200e+01    1.1058485e+04  1.3064279e+02
   1.800e+01    1.0985616e+04  1.3027985e+02
   1.400e+01    1.0754343e+04  1.2917096e+02
   4.000e+01    1.1327246e+04  1.3194746e+02
   2.000e+00    8.2751939e+03  1.1809913e+02
