13N-HN      499.2 5.0e-01 1.000e+04 1.3e+01  1.0  1.00000  0.00294  1.00000
13N-HN      499.2 5.0e-01 7.500e+02 1.3e+01  1.0  0.47201  0.00294  0.47090
13N-HN      499.2 5.0e-01 7.250e+02 1.3e+01  1.0  0.45980  0.00294  0.46673
13N-HN      499.2 5.0e-01 7.000e+02 1.3e+01  1.0  0.45804  0.00294  0.46043
13N-HN      499.2 5.0e-01 6.750e+02 1.3e+01  1.0  0.44531  0.00294  0.45037
13N-HN      499.2 5.0e-01 6.500e+02 1.3e+01  1.0  0.43073  0.00294  0.43287
13N-HN      499.2 5.0e-01 6.250e+02 1.3e+01  1.0  0.39628  0.00294  0.39897
13N-HN      499.2 5.0e-01 6.000e+02 1.3e+01  1.0  0.31548  0.00294  0.32318
13N-HN      499.2 5.0e-01 5.750e+02 1.3e+01  1.0  0.13652  0.00294  0.14104
13N-HN      499.2 5.0e-01 5.500e+02 1.3e+01  1.0 -0.00105  0.00294  0.00018
13N-HN      499.2 5.0e-01 5.250e+02 1.3e+01  1.0  0.04828  0.00294  0.05417
13N-HN      499.2 5.0e-01 5.000e+02 1.3e+01  1.0  0.25684  0.00294  0.26690
13N-HN      499.2 5.0e-01 4.750e+02 1.3e+01  1.0  0.36171  0.00294  0.36881
13N-HN      499.2 5.0e-01 4.500e+02 1.3e+01  1.0  0.40762  0.00294  0.41163
13N-HN      499.2 5.0e-01 4.250e+02 1.3e+01  1.0  0.42410  0.00294  0.43060
13N-HN      499.2 5.0e-01 4.000e+02 1.3e+01  1.0  0.43161  0.00294  0.43651
13N-HN      499.2 5.0e-01 3.750e+02 1.3e+01  1.0  0.42658  0.00294  0.42909
13N-HN      499.2 5.0e-01 3.500e+02 1.3e+01  1.0  0.40520  0.00294  0.39874
13N-HN      499.2 5.0e-01 3.250e+02 1.3e+01  1.0  0.39487  0.00294  0.38882
13N-HN      499.2 5.0e-01 3.000e+02 1.3e+01  1.0  0.42994  0.00294  0.43806
13N-HN      499.2 5.0e-01 2.750e+02 1.3e+01  1.0  0.45491  0.00294  0.46138
13N-HN      499.2 5.0e-01 2.500e+02 1.3e+01  1.0  0.46687  0.00294  0.47050
13N-HN      499.2 5.0e-01 2.250e+02 1.3e+01  1.0  0.46783  0.00294  0.47486
13N-HN      499.2 5.0e-01 2.000e+02 1.3e+01  1.0  0.47527  0.00294  0.47732
13N-HN      499.2 5.0e-01 1.750e+02 1.3e+01  1.0  0.47924  0.00294  0.47889
13N-HN      499.2 5.0e-01 1.500e+02 1.3e+01  1.0  0.47229  0.00294  0.47999
13N-HN      499.2 5.0e-01 1.250e+02 1.3e+01  1.0  0.48159  0.00294  0.48078
13N-HN      499.2 5.0e-01 1.000e+02 1.3e+01  1.0  0.48754  0.00294  0.48140
13N-HN      499.2 5.0e-01 7.500e+01 1.3e+01  1.0  0.48179  0.00294  0.48188
13N-HN      499.2 5.0e-01 5.000e+01 1.3e+01  1.0  0.47807  0.00294  0.48227
13N-HN      499.2 5.0e-01 2.500e+01 1.3e+01  1.0  0.47930  0.00294  0.48259
13N-HN      499.2 5.0e-01 -0.000e+00 1.3e+01  1.0  0.48277  0.00294  0.48286
13N-HN      499.2 5.0e-01 -2.500e+01 1.3e+01  1.0  0.48103  0.00294  0.48309
13N-HN      499.2 5.0e-01 -5.000e+01 1.3e+01  1.0  0.48033  0.00294  0.48328
13N-HN      499.2 5.0e-01 -7.500e+01 1.3e+01  1.0  0.48360  0.00294  0.48345
13N-HN      499.2 5.0e-01 -1.000e+02 1.3e+01  1.0  0.48646  0.00294  0.48360
13N-HN      499.2 5.0e-01 -1.250e+02 1.3e+01  1.0  0.48438  0.00294  0.48373
13N-HN      499.2 5.0e-01 -1.500e+02 1.3e+01  1.0  0.48323  0.00294  0.48385
13N-HN      499.2 5.0e-01 -1.750e+02 1.3e+01  1.0  0.48441  0.00294  0.48395
13N-HN      499.2 5.0e-01 -2.000e+02 1.3e+01  1.0  0.48306  0.00294  0.48404
13N-HN      499.2 5.0e-01 -2.250e+02 1.3e+01  1.0  0.48368  0.00294  0.48412
13N-HN      499.2 5.0e-01 -2.500e+02 1.3e+01  1.0  0.47890  0.00294  0.48419
13N-HN      499.2 5.0e-01 -2.750e+02 1.3e+01  1.0  0.48735  0.00294  0.48426
13N-HN      499.2 5.0e-01 -3.000e+02 1.3e+01  1.0  0.48222  0.00294  0.48432
13N-HN      499.2 5.0e-01 -3.250e+02 1.3e+01  1.0  0.48338  0.00294  0.48437
13N-HN      499.2 5.0e-01 -3.500e+02 1.3e+01  1.0  0.48368  0.00294  0.48442
13N-HN      499.2 5.0e-01 -3.750e+02 1.3e+01  1.0  0.48586  0.00294  0.48447
13N-HN      499.2 5.0e-01 -4.000e+02 1.3e+01  1.0  0.48423  0.00294  0.48451
13N-HN      499.2 5.0e-01 -4.250e+02 1.3e+01  1.0  0.48563  0.00294  0.48455
13N-HN      499.2 5.0e-01 -4.500e+02 1.3e+01  1.0  0.48186  0.00294  0.48459
13N-HN      499.2 5.0e-01 -4.750e+02 1.3e+01  1.0  0.48867  0.00294  0.48462
13N-HN      499.2 5.0e-01 -5.000e+02 1.3e+01  1.0  0.48723  0.00294  0.48465
13N-HN      499.2 5.0e-01 -5.250e+02 1.3e+01  1.0  0.48661  0.00294  0.48468
13N-HN      499.2 5.0e-01 -5.500e+02 1.3e+01  1.0  0.48600  0.00294  0.48470
13N-HN      499.2 5.0e-01 -5.750e+02 1.3e+01  1.0  0.47849  0.00294  0.48473
13N-HN      499.2 5.0e-01 -6.000e+02 1.3e+01  1.0  0.47985  0.00294  0.48475
13N-HN      499.2 5.0e-01 -6.250e+02 1.3e+01  1.0  0.48503  0.00294  0.48477
13N-HN      499.2 5.0e-01 -6.500e+02 1.3e+01  1.0  0.48705  0.00294  0.48479
13N-HN      499.2 5.0e-01 -6.750e+02 1.3e+01  1.0  0.48629  0.00294  0.48481
13N-HN      499.2 5.0e-01 -7.000e+02 1.3e+01  1.0  0.48399  0.00294  0.48483
13N-HN      499.2 5.0e-01 -7.250e+02 1.3e+01  1.0  0.48396  0.00294  0.48485
13N-HN      499.2 5.0e-01 -7.500e+02 1.3e+01  1.0  0.48645  0.00294  0.48486
