#       NCYC               I           I_err
           0    1.144069e+08    5.952906e+05
          26    9.612620e+07    5.952906e+05
          -1    9.464301e+07    5.952906e+05
           1    9.570657e+07    5.952906e+05
           0    1.154153e+08    5.952906e+05
           2    9.505592e+07    5.952906e+05
           6    9.530678e+07    5.952906e+05
           8    9.545849e+07    5.952906e+05
          12    9.697768e+07    5.952906e+05
           4    9.457184e+07    5.952906e+05
          20    9.709048e+07    5.952906e+05
           0    1.149451e+08    5.952906e+05
          16    9.596536e+07    5.952906e+05
           6    9.563716e+07    5.952906e+05
          22    9.638922e+07    5.952906e+05
          14    9.777924e+07    5.952906e+05
          24    9.724580e+07    5.952906e+05
          10    9.698222e+07    5.952906e+05
          18    9.619371e+07    5.952906e+05
          16    9.721197e+07    5.952906e+05
           0    1.145448e+08    5.952906e+05
           3    9.549430e+07    5.952906e+05
          29    9.730904e+07    5.952906e+05
           7    9.644442e+07    5.952906e+05
           9    9.557286e+07    5.952906e+05
           9    9.685697e+07    5.952906e+05
          11    9.670020e+07    5.952906e+05
          25    9.667862e+07    5.952906e+05
          13    9.669116e+07    5.952906e+05
           0    1.143824e+08    5.952906e+05
          15    9.651903e+07    5.952906e+05
          17    9.531633e+07    5.952906e+05
          -1    9.393874e+07    5.952906e+05
           0    1.149502e+08    5.952906e+05
           1    9.497390e+07    5.952906e+05
           3    9.598604e+07    5.952906e+05
