#       NCYC               I           I_err
           0    1.167267e+08    5.167201e+05
          26    9.940228e+07    5.167201e+05
          -1    9.726692e+07    5.167201e+05
           1    9.872177e+07    5.167201e+05
           0    1.167947e+08    5.167201e+05
           2    9.849740e+07    5.167201e+05
           6    9.952666e+07    5.167201e+05
           8    9.906569e+07    5.167201e+05
          12    9.944252e+07    5.167201e+05
           4    9.806150e+07    5.167201e+05
          20    9.882925e+07    5.167201e+05
           0    1.170181e+08    5.167201e+05
          16    9.747656e+07    5.167201e+05
           6    9.846804e+07    5.167201e+05
          22    9.899596e+07    5.167201e+05
          14    9.948856e+07    5.167201e+05
          24    9.959853e+07    5.167201e+05
          10    9.791346e+07    5.167201e+05
          18    9.766672e+07    5.167201e+05
          16    9.969448e+07    5.167201e+05
           0    1.160023e+08    5.167201e+05
           3    9.851032e+07    5.167201e+05
          29    9.893975e+07    5.167201e+05
           7    9.893606e+07    5.167201e+05
           9    9.912715e+07    5.167201e+05
           9    9.844216e+07    5.167201e+05
          11    9.860639e+07    5.167201e+05
          25    9.891356e+07    5.167201e+05
          13    9.872787e+07    5.167201e+05
           0    1.169581e+08    5.167201e+05
          15    9.822265e+07    5.167201e+05
          17    9.754229e+07    5.167201e+05
          -1    9.753214e+07    5.167201e+05
           0    1.154704e+08    5.167201e+05
           1    9.750838e+07    5.167201e+05
           3    9.885751e+07    5.167201e+05
