#       NCYC               I           I_err
           0    7.506283e+07    5.087035e+05
          26    6.278344e+07    5.087035e+05
          -1    6.060035e+07    5.087035e+05
           1    6.098336e+07    5.087035e+05
           0    7.511187e+07    5.087035e+05
           2    6.174688e+07    5.087035e+05
           6    6.199236e+07    5.087035e+05
           8    6.320335e+07    5.087035e+05
          12    6.131675e+07    5.087035e+05
           4    6.190713e+07    5.087035e+05
          20    6.294043e+07    5.087035e+05
           0    7.448900e+07    5.087035e+05
          16    6.268765e+07    5.087035e+05
           6    6.154758e+07    5.087035e+05
          22    6.236838e+07    5.087035e+05
          14    6.219440e+07    5.087035e+05
          24    6.187198e+07    5.087035e+05
          10    6.311116e+07    5.087035e+05
          18    6.331112e+07    5.087035e+05
          16    6.168122e+07    5.087035e+05
           0    7.368875e+07    5.087035e+05
           3    6.242329e+07    5.087035e+05
          29    6.295551e+07    5.087035e+05
           7    6.271682e+07    5.087035e+05
           9    6.194651e+07    5.087035e+05
           9    6.200356e+07    5.087035e+05
          11    6.312584e+07    5.087035e+05
          25    6.255574e+07    5.087035e+05
          13    6.212420e+07    5.087035e+05
           0    7.416136e+07    5.087035e+05
          15    6.214952e+07    5.087035e+05
          17    6.356435e+07    5.087035e+05
          -1    6.157082e+07    5.087035e+05
           0    7.485042e+07    5.087035e+05
           1    6.209350e+07    5.087035e+05
           3    6.200369e+07    5.087035e+05
