#       NCYC               I           I_err
           0    3.932809e+07    5.575505e+05
          26    3.318538e+07    5.575505e+05
          -1    3.124494e+07    5.575505e+05
           1    3.057214e+07    5.575505e+05
           0    3.882684e+07    5.575505e+05
           2    3.119795e+07    5.575505e+05
           6    3.299927e+07    5.575505e+05
           8    3.314110e+07    5.575505e+05
          12    3.232698e+07    5.575505e+05
           4    3.173698e+07    5.575505e+05
          20    3.322565e+07    5.575505e+05
           0    3.882537e+07    5.575505e+05
          16    3.259821e+07    5.575505e+05
           6    3.207969e+07    5.575505e+05
          22    3.300260e+07    5.575505e+05
          14    3.296051e+07    5.575505e+05
          24    3.285760e+07    5.575505e+05
          10    3.288728e+07    5.575505e+05
          18    3.282626e+07    5.575505e+05
          16    3.222049e+07    5.575505e+05
           0    3.825468e+07    5.575505e+05
           3    3.099849e+07    5.575505e+05
          29    3.281079e+07    5.575505e+05
           7    3.197314e+07    5.575505e+05
           9    3.272680e+07    5.575505e+05
           9    3.307034e+07    5.575505e+05
          11    3.237345e+07    5.575505e+05
          25    3.324045e+07    5.575505e+05
          13    3.241186e+07    5.575505e+05
           0    3.793244e+07    5.575505e+05
          15    3.318098e+07    5.575505e+05
          17    3.288895e+07    5.575505e+05
          -1    2.942896e+07    5.575505e+05
           0    3.957001e+07    5.575505e+05
           1    3.153266e+07    5.575505e+05
           3    3.202871e+07    5.575505e+05
