#       NCYC               I           I_err
           0    8.522050e+07    4.901212e+05
          26    7.485504e+07    4.901212e+05
          -1    7.261864e+07    4.901212e+05
           1    7.339626e+07    4.901212e+05
           0    8.499796e+07    4.901212e+05
           2    7.454437e+07    4.901212e+05
           6    7.572082e+07    4.901212e+05
           8    7.548612e+07    4.901212e+05
          12    7.532684e+07    4.901212e+05
           4    7.387537e+07    4.901212e+05
          20    7.437954e+07    4.901212e+05
           0    8.555699e+07    4.901212e+05
          16    7.467387e+07    4.901212e+05
           6    7.409652e+07    4.901212e+05
          22    7.498068e+07    4.901212e+05
          14    7.508103e+07    4.901212e+05
          24    7.534135e+07    4.901212e+05
          10    7.540387e+07    4.901212e+05
          18    7.460441e+07    4.901212e+05
          16    7.386266e+07    4.901212e+05
           0    8.474326e+07    4.901212e+05
           3    7.400715e+07    4.901212e+05
          29    7.563229e+07    4.901212e+05
           7    7.521610e+07    4.901212e+05
           9    7.497469e+07    4.901212e+05
           9    7.539483e+07    4.901212e+05
          11    7.489237e+07    4.901212e+05
          25    7.570810e+07    4.901212e+05
          13    7.541896e+07    4.901212e+05
           0    8.506326e+07    4.901212e+05
          15    7.480496e+07    4.901212e+05
          17    7.469815e+07    4.901212e+05
          -1    7.367818e+07    4.901212e+05
           0    8.517572e+07    4.901212e+05
           1    7.441739e+07    4.901212e+05
           3    7.402331e+07    4.901212e+05
