#       NCYC               I           I_err
           0    5.130954e+07    5.463727e+05
          26    4.559100e+07    5.463727e+05
          -1    4.304947e+07    5.463727e+05
           1    4.318425e+07    5.463727e+05
           0    5.238176e+07    5.463727e+05
           2    4.387457e+07    5.463727e+05
           6    4.330370e+07    5.463727e+05
           8    4.548196e+07    5.463727e+05
          12    4.409363e+07    5.463727e+05
           4    4.428696e+07    5.463727e+05
          20    4.451135e+07    5.463727e+05
           0    5.140529e+07    5.463727e+05
          16    4.474439e+07    5.463727e+05
           6    4.404059e+07    5.463727e+05
          22    4.466878e+07    5.463727e+05
          14    4.391746e+07    5.463727e+05
          24    4.485987e+07    5.463727e+05
          10    4.372410e+07    5.463727e+05
          18    4.319735e+07    5.463727e+05
          16    4.358045e+07    5.463727e+05
           0    5.031466e+07    5.463727e+05
           3    4.356860e+07    5.463727e+05
          29    4.449784e+07    5.463727e+05
           7    4.401706e+07    5.463727e+05
           9    4.397377e+07    5.463727e+05
           9    4.434558e+07    5.463727e+05
          11    4.421636e+07    5.463727e+05
          25    4.470653e+07    5.463727e+05
          13    4.410551e+07    5.463727e+05
           0    5.095734e+07    5.463727e+05
          15    4.369606e+07    5.463727e+05
          17    4.389993e+07    5.463727e+05
          -1    4.271185e+07    5.463727e+05
           0    5.077180e+07    5.463727e+05
           1    4.266019e+07    5.463727e+05
           3    4.285232e+07    5.463727e+05
