#       NCYC               I           I_err
           0    1.032045e+08    5.041498e+05
          26    8.011396e+07    5.041498e+05
          -1    7.469977e+07    5.041498e+05
           1    7.382187e+07    5.041498e+05
           0    1.035265e+08    5.041498e+05
           2    7.554934e+07    5.041498e+05
           6    7.538080e+07    5.041498e+05
           8    7.531230e+07    5.041498e+05
          12    7.731216e+07    5.041498e+05
           4    7.437515e+07    5.041498e+05
          20    7.899088e+07    5.041498e+05
           0    1.029653e+08    5.041498e+05
          16    7.916624e+07    5.041498e+05
           6    7.485879e+07    5.041498e+05
          22    7.961025e+07    5.041498e+05
          14    7.865765e+07    5.041498e+05
          24    7.978473e+07    5.041498e+05
          10    7.684619e+07    5.041498e+05
          18    7.770916e+07    5.041498e+05
          16    7.871157e+07    5.041498e+05
           0    1.026954e+08    5.041498e+05
           3    7.415614e+07    5.041498e+05
          29    8.033512e+07    5.041498e+05
           7    7.643818e+07    5.041498e+05
           9    7.670035e+07    5.041498e+05
           9    7.641563e+07    5.041498e+05
          11    7.740115e+07    5.041498e+05
          25    8.083301e+07    5.041498e+05
          13    7.793411e+07    5.041498e+05
           0    1.022001e+08    5.041498e+05
          15    7.826436e+07    5.041498e+05
          17    7.827485e+07    5.041498e+05
          -1    7.504090e+07    5.041498e+05
           0    1.027362e+08    5.041498e+05
           1    7.471203e+07    5.041498e+05
           3    7.492165e+07    5.041498e+05
