#       NCYC               I           I_err
           0    4.368565e+07    4.346815e+05
          26    4.085197e+07    4.346815e+05
          -1    4.165313e+07    4.346815e+05
           1    4.093630e+07    4.346815e+05
           0    4.418945e+07    4.346815e+05
           2    4.159993e+07    4.346815e+05
           6    4.179361e+07    4.346815e+05
           8    4.112640e+07    4.346815e+05
          12    4.212721e+07    4.346815e+05
           4    4.130916e+07    4.346815e+05
          20    4.091603e+07    4.346815e+05
           0    4.416834e+07    4.346815e+05
          16    4.140460e+07    4.346815e+05
           6    4.173544e+07    4.346815e+05
          22    4.158713e+07    4.346815e+05
          14    4.111319e+07    4.346815e+05
          24    4.214930e+07    4.346815e+05
          10    4.150453e+07    4.346815e+05
          18    4.156961e+07    4.346815e+05
          16    4.153775e+07    4.346815e+05
           0    4.428374e+07    4.346815e+05
           3    4.137214e+07    4.346815e+05
          29    4.157900e+07    4.346815e+05
           7    4.157347e+07    4.346815e+05
           9    4.170639e+07    4.346815e+05
           9    4.126499e+07    4.346815e+05
          11    4.174159e+07    4.346815e+05
          25    4.125552e+07    4.346815e+05
          13    4.126500e+07    4.346815e+05
           0    4.435765e+07    4.346815e+05
          15    4.112200e+07    4.346815e+05
          17    4.162209e+07    4.346815e+05
          -1    4.110486e+07    4.346815e+05
           0    4.345798e+07    4.346815e+05
           1    4.133129e+07    4.346815e+05
           3    4.169524e+07    4.346815e+05
