#       NCYC               I           I_err
           0    1.128501e+08    4.678037e+05
          26    1.001911e+08    4.678037e+05
          -1    9.820018e+07    4.678037e+05
           1    9.837070e+07    4.678037e+05
           0    1.123347e+08    4.678037e+05
           2    9.902608e+07    4.678037e+05
           6    9.894266e+07    4.678037e+05
           8    9.833405e+07    4.678037e+05
          12    9.972744e+07    4.678037e+05
           4    9.888787e+07    4.678037e+05
          20    9.957126e+07    4.678037e+05
           0    1.112840e+08    4.678037e+05
          16    9.716582e+07    4.678037e+05
           6    9.804868e+07    4.678037e+05
          22    9.878928e+07    4.678037e+05
          14    1.000032e+08    4.678037e+05
          24    9.915222e+07    4.678037e+05
          10    9.998203e+07    4.678037e+05
          18    9.864311e+07    4.678037e+05
          16    9.835495e+07    4.678037e+05
           0    1.119901e+08    4.678037e+05
           3    9.885658e+07    4.678037e+05
          29    9.901557e+07    4.678037e+05
           7    9.936383e+07    4.678037e+05
           9    9.888616e+07    4.678037e+05
           9    9.972178e+07    4.678037e+05
          11    9.880706e+07    4.678037e+05
          25    9.963083e+07    4.678037e+05
          13    9.905950e+07    4.678037e+05
           0    1.131569e+08    4.678037e+05
          15    9.969934e+07    4.678037e+05
          17    9.882954e+07    4.678037e+05
          -1    9.944047e+07    4.678037e+05
           0    1.128422e+08    4.678037e+05
           1    9.859622e+07    4.678037e+05
           3    9.903997e+07    4.678037e+05
