#       NCYC               I           I_err
           0    1.159255e+08    5.047055e+05
          26    1.024465e+08    5.047055e+05
          -1    9.867797e+07    5.047055e+05
           1    1.005240e+08    5.047055e+05
           0    1.162523e+08    5.047055e+05
           2    1.008735e+08    5.047055e+05
           6    1.009542e+08    5.047055e+05
           8    1.019101e+08    5.047055e+05
          12    1.011735e+08    5.047055e+05
           4    1.014356e+08    5.047055e+05
          20    1.022407e+08    5.047055e+05
           0    1.162617e+08    5.047055e+05
          16    9.975506e+07    5.047055e+05
           6    1.015752e+08    5.047055e+05
          22    1.007564e+08    5.047055e+05
          14    1.015900e+08    5.047055e+05
          24    1.014376e+08    5.047055e+05
          10    1.017522e+08    5.047055e+05
          18    1.014735e+08    5.047055e+05
          16    1.022300e+08    5.047055e+05
           0    1.159513e+08    5.047055e+05
           3    1.013482e+08    5.047055e+05
          29    1.021380e+08    5.047055e+05
           7    1.019844e+08    5.047055e+05
           9    1.007984e+08    5.047055e+05
           9    1.013408e+08    5.047055e+05
          11    1.011963e+08    5.047055e+05
          25    1.020954e+08    5.047055e+05
          13    1.009098e+08    5.047055e+05
           0    1.166414e+08    5.047055e+05
          15    1.022511e+08    5.047055e+05
          17    1.015839e+08    5.047055e+05
          -1    9.845274e+07    5.047055e+05
           0    1.165749e+08    5.047055e+05
           1    1.009686e+08    5.047055e+05
           3    1.010822e+08    5.047055e+05
