#       NCYC               I           I_err
           0    6.813748e+07    5.205770e+05
          26    5.987361e+07    5.205770e+05
          -1    5.691258e+07    5.205770e+05
           1    5.946850e+07    5.205770e+05
           0    6.836758e+07    5.205770e+05
           2    5.927745e+07    5.205770e+05
           6    5.964676e+07    5.205770e+05
           8    6.022827e+07    5.205770e+05
          12    5.895956e+07    5.205770e+05
           4    5.892414e+07    5.205770e+05
          20    5.861884e+07    5.205770e+05
           0    6.908248e+07    5.205770e+05
          16    5.991653e+07    5.205770e+05
           6    5.933452e+07    5.205770e+05
          22    6.042554e+07    5.205770e+05
          14    5.995734e+07    5.205770e+05
          24    5.991163e+07    5.205770e+05
          10    5.927295e+07    5.205770e+05
          18    5.966585e+07    5.205770e+05
          16    5.952155e+07    5.205770e+05
           0    6.781018e+07    5.205770e+05
           3    5.834984e+07    5.205770e+05
          29    5.973039e+07    5.205770e+05
           7    5.925926e+07    5.205770e+05
           9    6.015517e+07    5.205770e+05
           9    5.949677e+07    5.205770e+05
          11    5.967381e+07    5.205770e+05
          25    6.076330e+07    5.205770e+05
          13    5.984107e+07    5.205770e+05
           0    6.818640e+07    5.205770e+05
          15    5.940829e+07    5.205770e+05
          17    5.926607e+07    5.205770e+05
          -1    5.780218e+07    5.205770e+05
           0    6.892375e+07    5.205770e+05
           1    5.903792e+07    5.205770e+05
           3    5.978400e+07    5.205770e+05
