#       NCYC               I           I_err
           0    1.243084e+08    5.051686e+05
          26    8.963717e+07    5.051686e+05
          -1    8.938295e+07    5.051686e+05
           1    8.966523e+07    5.051686e+05
           0    1.236742e+08    5.051686e+05
           2    8.849263e+07    5.051686e+05
           6    8.901375e+07    5.051686e+05
           8    8.993137e+07    5.051686e+05
          12    8.875720e+07    5.051686e+05
           4    8.874442e+07    5.051686e+05
          20    8.941349e+07    5.051686e+05
           0    1.226758e+08    5.051686e+05
          16    8.833695e+07    5.051686e+05
           6    8.865906e+07    5.051686e+05
          22    9.021147e+07    5.051686e+05
          14    9.002937e+07    5.051686e+05
          24    8.974848e+07    5.051686e+05
          10    8.955612e+07    5.051686e+05
          18    8.936109e+07    5.051686e+05
          16    8.921003e+07    5.051686e+05
           0    1.237605e+08    5.051686e+05
           3    8.910632e+07    5.051686e+05
          29    9.079568e+07    5.051686e+05
           7    9.039550e+07    5.051686e+05
           9    9.037100e+07    5.051686e+05
           9    8.897416e+07    5.051686e+05
          11    8.970989e+07    5.051686e+05
          25    8.978345e+07    5.051686e+05
          13    8.928122e+07    5.051686e+05
           0    1.236291e+08    5.051686e+05
          15    8.893382e+07    5.051686e+05
          17    9.001515e+07    5.051686e+05
          -1    8.909528e+07    5.051686e+05
           0    1.244122e+08    5.051686e+05
           1    8.842444e+07    5.051686e+05
           3    8.858501e+07    5.051686e+05
