#       NCYC               I           I_err
           0    9.802138e+07    4.843998e+05
          26    8.385016e+07    4.843998e+05
          -1    7.932634e+07    4.843998e+05
           1    8.205914e+07    4.843998e+05
           0    9.775634e+07    4.843998e+05
           2    8.136549e+07    4.843998e+05
           6    8.270364e+07    4.843998e+05
           8    8.372306e+07    4.843998e+05
          12    8.352836e+07    4.843998e+05
           4    8.246146e+07    4.843998e+05
          20    8.313252e+07    4.843998e+05
           0    9.688123e+07    4.843998e+05
          16    8.136419e+07    4.843998e+05
           6    8.194869e+07    4.843998e+05
          22    8.161353e+07    4.843998e+05
          14    8.299291e+07    4.843998e+05
          24    8.251534e+07    4.843998e+05
          10    8.170151e+07    4.843998e+05
          18    8.144286e+07    4.843998e+05
          16    8.256177e+07    4.843998e+05
           0    9.606232e+07    4.843998e+05
           3    8.076418e+07    4.843998e+05
          29    8.310593e+07    4.843998e+05
           7    8.266720e+07    4.843998e+05
           9    8.151618e+07    4.843998e+05
           9    8.195579e+07    4.843998e+05
          11    8.175124e+07    4.843998e+05
          25    8.321041e+07    4.843998e+05
          13    8.281643e+07    4.843998e+05
           0    9.672928e+07    4.843998e+05
          15    8.227031e+07    4.843998e+05
          17    8.135835e+07    4.843998e+05
          -1    7.849762e+07    4.843998e+05
           0    9.730754e+07    4.843998e+05
           1    8.108500e+07    4.843998e+05
           3    8.424815e+07    4.843998e+05
