#       NCYC               I           I_err
           0    1.064741e+08    5.136743e+05
          26    8.107196e+07    5.136743e+05
          -1    7.635441e+07    5.136743e+05
           1    7.577952e+07    5.136743e+05
           0    1.070924e+08    5.136743e+05
           2    7.653178e+07    5.136743e+05
           6    7.857240e+07    5.136743e+05
           8    7.866457e+07    5.136743e+05
          12    8.024561e+07    5.136743e+05
           4    7.749143e+07    5.136743e+05
          20    8.032280e+07    5.136743e+05
           0    1.048959e+08    5.136743e+05
          16    8.019764e+07    5.136743e+05
           6    7.865332e+07    5.136743e+05
          22    8.063823e+07    5.136743e+05
          14    8.061902e+07    5.136743e+05
          24    8.109640e+07    5.136743e+05
          10    7.914870e+07    5.136743e+05
          18    8.045395e+07    5.136743e+05
          16    7.954129e+07    5.136743e+05
           0    1.060627e+08    5.136743e+05
           3    7.645229e+07    5.136743e+05
          29    8.107529e+07    5.136743e+05
           7    7.825359e+07    5.136743e+05
           9    7.961871e+07    5.136743e+05
           9    8.004513e+07    5.136743e+05
          11    7.995811e+07    5.136743e+05
          25    8.116678e+07    5.136743e+05
          13    8.006743e+07    5.136743e+05
           0    1.054611e+08    5.136743e+05
          15    8.140152e+07    5.136743e+05
          17    8.087022e+07    5.136743e+05
          -1    7.585821e+07    5.136743e+05
           0    1.061032e+08    5.136743e+05
           1    7.575621e+07    5.136743e+05
           3    7.535888e+07    5.136743e+05
