#       NCYC               I           I_err
           0    1.174548e+08    5.100943e+05
          26    8.597603e+07    5.100943e+05
          -1    8.349042e+07    5.100943e+05
           1    8.244081e+07    5.100943e+05
           0    1.157005e+08    5.100943e+05
           2    8.219904e+07    5.100943e+05
           6    8.349842e+07    5.100943e+05
           8    8.426183e+07    5.100943e+05
          12    8.464425e+07    5.100943e+05
           4    8.404437e+07    5.100943e+05
          20    8.545009e+07    5.100943e+05
           0    1.170811e+08    5.100943e+05
          16    8.585017e+07    5.100943e+05
           6    8.380199e+07    5.100943e+05
          22    8.606851e+07    5.100943e+05
          14    8.408219e+07    5.100943e+05
          24    8.647805e+07    5.100943e+05
          10    8.342424e+07    5.100943e+05
          18    8.474945e+07    5.100943e+05
          16    8.431098e+07    5.100943e+05
           0    1.162774e+08    5.100943e+05
           3    8.265670e+07    5.100943e+05
          29    8.634422e+07    5.100943e+05
           7    8.377910e+07    5.100943e+05
           9    8.414705e+07    5.100943e+05
           9    8.357318e+07    5.100943e+05
          11    8.376723e+07    5.100943e+05
          25    8.599210e+07    5.100943e+05
          13    8.361453e+07    5.100943e+05
           0    1.173432e+08    5.100943e+05
          15    8.463604e+07    5.100943e+05
          17    8.536312e+07    5.100943e+05
          -1    8.393603e+07    5.100943e+05
           0    1.168733e+08    5.100943e+05
           1    8.267749e+07    5.100943e+05
           3    8.367530e+07    5.100943e+05
