#       NCYC               I           I_err
           0    9.684585e+07    5.184471e+05
          26    8.189822e+07    5.184471e+05
          -1    8.011018e+07    5.184471e+05
           1    8.227430e+07    5.184471e+05
           0    9.609723e+07    5.184471e+05
           2    8.133388e+07    5.184471e+05
           6    8.264273e+07    5.184471e+05
           8    8.223771e+07    5.184471e+05
          12    8.187929e+07    5.184471e+05
           4    8.129207e+07    5.184471e+05
          20    8.143822e+07    5.184471e+05
           0    9.653652e+07    5.184471e+05
          16    8.206403e+07    5.184471e+05
           6    8.250252e+07    5.184471e+05
          22    8.155908e+07    5.184471e+05
          14    8.177792e+07    5.184471e+05
          24    8.161818e+07    5.184471e+05
          10    8.199820e+07    5.184471e+05
          18    8.181709e+07    5.184471e+05
          16    8.156636e+07    5.184471e+05
           0    9.570848e+07    5.184471e+05
           3    8.239604e+07    5.184471e+05
          29    8.234092e+07    5.184471e+05
           7    8.180405e+07    5.184471e+05
           9    8.244569e+07    5.184471e+05
           9    8.114465e+07    5.184471e+05
          11    8.268259e+07    5.184471e+05
          25    8.289396e+07    5.184471e+05
          13    8.264168e+07    5.184471e+05
           0    9.552708e+07    5.184471e+05
          15    8.233991e+07    5.184471e+05
          17    8.217173e+07    5.184471e+05
          -1    8.120647e+07    5.184471e+05
           0    9.628034e+07    5.184471e+05
           1    8.116080e+07    5.184471e+05
           3    8.172083e+07    5.184471e+05
