#       NCYC               I           I_err
           0    8.901325e+07    5.920038e+05
          26    7.953858e+07    5.920038e+05
          -1    7.629384e+07    5.920038e+05
           1    7.888855e+07    5.920038e+05
           0    8.887477e+07    5.920038e+05
           2    7.669807e+07    5.920038e+05
           6    7.930907e+07    5.920038e+05
           8    8.025404e+07    5.920038e+05
          12    7.859299e+07    5.920038e+05
           4    7.823585e+07    5.920038e+05
          20    7.875980e+07    5.920038e+05
           0    8.798578e+07    5.920038e+05
          16    7.782467e+07    5.920038e+05
           6    7.707972e+07    5.920038e+05
          22    7.822063e+07    5.920038e+05
          14    7.821522e+07    5.920038e+05
          24    7.729628e+07    5.920038e+05
          10    7.644883e+07    5.920038e+05
          18    7.771643e+07    5.920038e+05
          16    7.714466e+07    5.920038e+05
           0    8.720249e+07    5.920038e+05
           3    7.664272e+07    5.920038e+05
          29    7.827679e+07    5.920038e+05
           7    7.786913e+07    5.920038e+05
           9    7.770636e+07    5.920038e+05
           9    7.671951e+07    5.920038e+05
          11    7.801223e+07    5.920038e+05
          25    7.823665e+07    5.920038e+05
          13    7.751923e+07    5.920038e+05
           0    8.813345e+07    5.920038e+05
          15    7.868944e+07    5.920038e+05
          17    7.817139e+07    5.920038e+05
          -1    7.560749e+07    5.920038e+05
           0    8.951194e+07    5.920038e+05
           1    7.753313e+07    5.920038e+05
           3    7.931655e+07    5.920038e+05
