#       NCYC               I           I_err
           0    6.003937e+07    5.633017e+05
          26    5.140667e+07    5.633017e+05
          -1    4.852491e+07    5.633017e+05
           1    4.860068e+07    5.633017e+05
           0    5.948392e+07    5.633017e+05
           2    4.976900e+07    5.633017e+05
           6    5.048960e+07    5.633017e+05
           8    5.054789e+07    5.633017e+05
          12    5.048257e+07    5.633017e+05
           4    5.059101e+07    5.633017e+05
          20    5.108628e+07    5.633017e+05
           0    5.834968e+07    5.633017e+05
          16    5.086816e+07    5.633017e+05
           6    4.871913e+07    5.633017e+05
          22    5.034405e+07    5.633017e+05
          14    5.078421e+07    5.633017e+05
          24    5.069818e+07    5.633017e+05
          10    5.077652e+07    5.633017e+05
          18    5.025044e+07    5.633017e+05
          16    5.055529e+07    5.633017e+05
           0    5.948148e+07    5.633017e+05
           3    4.909525e+07    5.633017e+05
          29    5.002296e+07    5.633017e+05
           7    4.991050e+07    5.633017e+05
           9    5.032342e+07    5.633017e+05
           9    5.049446e+07    5.633017e+05
          11    5.063456e+07    5.633017e+05
          25    4.984798e+07    5.633017e+05
          13    5.041464e+07    5.633017e+05
           0    5.988820e+07    5.633017e+05
          15    5.038200e+07    5.633017e+05
          17    5.089154e+07    5.633017e+05
          -1    4.912084e+07    5.633017e+05
           0    6.017974e+07    5.633017e+05
           1    4.904439e+07    5.633017e+05
           3    5.041964e+07    5.633017e+05
