#       NCYC               I           I_err
           0    7.058934e+07    5.756952e+05
          26    6.014358e+07    5.756952e+05
          -1    5.694789e+07    5.756952e+05
           1    5.856721e+07    5.756952e+05
           0    7.034124e+07    5.756952e+05
           2    5.846987e+07    5.756952e+05
           6    5.852483e+07    5.756952e+05
           8    5.933879e+07    5.756952e+05
          12    6.005460e+07    5.756952e+05
           4    5.943604e+07    5.756952e+05
          20    5.946104e+07    5.756952e+05
           0    6.990369e+07    5.756952e+05
          16    5.971056e+07    5.756952e+05
           6    5.833168e+07    5.756952e+05
          22    5.806504e+07    5.756952e+05
          14    5.879595e+07    5.756952e+05
          24    5.843035e+07    5.756952e+05
          10    5.867362e+07    5.756952e+05
          18    5.894988e+07    5.756952e+05
          16    5.799294e+07    5.756952e+05
           0    7.009472e+07    5.756952e+05
           3    5.857047e+07    5.756952e+05
          29    5.938355e+07    5.756952e+05
           7    5.931091e+07    5.756952e+05
           9    5.845865e+07    5.756952e+05
           9    5.886104e+07    5.756952e+05
          11    6.012613e+07    5.756952e+05
          25    5.964013e+07    5.756952e+05
          13    5.955291e+07    5.756952e+05
           0    7.022219e+07    5.756952e+05
          15    5.791495e+07    5.756952e+05
          17    6.040587e+07    5.756952e+05
          -1    5.803214e+07    5.756952e+05
           0    6.993977e+07    5.756952e+05
           1    5.715507e+07    5.756952e+05
           3    5.832862e+07    5.756952e+05
