#       NCYC               I           I_err
           0    1.306161e+08    5.997022e+05
          26    1.096855e+08    5.997022e+05
          -1    1.065550e+08    5.997022e+05
           1    1.074980e+08    5.997022e+05
           0    1.315106e+08    5.997022e+05
           2    1.072844e+08    5.997022e+05
           6    1.086825e+08    5.997022e+05
           8    1.095677e+08    5.997022e+05
          12    1.088578e+08    5.997022e+05
           4    1.085879e+08    5.997022e+05
          20    1.099775e+08    5.997022e+05
           0    1.308529e+08    5.997022e+05
          16    1.090379e+08    5.997022e+05
           6    1.090848e+08    5.997022e+05
          22    1.096772e+08    5.997022e+05
          14    1.098432e+08    5.997022e+05
          24    1.089486e+08    5.997022e+05
          10    1.088394e+08    5.997022e+05
          18    1.087029e+08    5.997022e+05
          16    1.099120e+08    5.997022e+05
           0    1.300740e+08    5.997022e+05
           3    1.086371e+08    5.997022e+05
          29    1.094128e+08    5.997022e+05
           7    1.092504e+08    5.997022e+05
           9    1.098342e+08    5.997022e+05
           9    1.094521e+08    5.997022e+05
          11    1.100015e+08    5.997022e+05
          25    1.092703e+08    5.997022e+05
          13    1.092237e+08    5.997022e+05
           0    1.314615e+08    5.997022e+05
          15    1.098204e+08    5.997022e+05
          17    1.084849e+08    5.997022e+05
          -1    1.076219e+08    5.997022e+05
           0    1.313572e+08    5.997022e+05
           1    1.074147e+08    5.997022e+05
           3    1.082139e+08    5.997022e+05
