#       NCYC               I           I_err
           0    6.347936e+07    5.566944e+05
          26    5.450891e+07    5.566944e+05
          -1    5.254862e+07    5.566944e+05
           1    5.550067e+07    5.566944e+05
           0    6.402236e+07    5.566944e+05
           2    5.472210e+07    5.566944e+05
           6    5.588794e+07    5.566944e+05
           8    5.584527e+07    5.566944e+05
          12    5.633813e+07    5.566944e+05
           4    5.529695e+07    5.566944e+05
          20    5.545355e+07    5.566944e+05
           0    6.503648e+07    5.566944e+05
          16    5.472282e+07    5.566944e+05
           6    5.503067e+07    5.566944e+05
          22    5.496038e+07    5.566944e+05
          14    5.475349e+07    5.566944e+05
          24    5.454005e+07    5.566944e+05
          10    5.510986e+07    5.566944e+05
          18    5.418008e+07    5.566944e+05
          16    5.651763e+07    5.566944e+05
           0    6.348488e+07    5.566944e+05
           3    5.548645e+07    5.566944e+05
          29    5.531931e+07    5.566944e+05
           7    5.535556e+07    5.566944e+05
           9    5.603000e+07    5.566944e+05
           9    5.564315e+07    5.566944e+05
          11    5.494657e+07    5.566944e+05
          25    5.449129e+07    5.566944e+05
          13    5.559361e+07    5.566944e+05
           0    6.357121e+07    5.566944e+05
          15    5.530335e+07    5.566944e+05
          17    5.600716e+07    5.566944e+05
          -1    5.301054e+07    5.566944e+05
           0    6.424832e+07    5.566944e+05
           1    5.453035e+07    5.566944e+05
           3    5.498106e+07    5.566944e+05
