#       NCYC               I           I_err
           0    1.416850e+08    5.209631e+05
          26    1.070454e+08    5.209631e+05
          -1    1.014636e+08    5.209631e+05
           1    1.022682e+08    5.209631e+05
           0    1.415018e+08    5.209631e+05
           2    1.021683e+08    5.209631e+05
           6    1.023481e+08    5.209631e+05
           8    1.035024e+08    5.209631e+05
          12    1.033978e+08    5.209631e+05
           4    1.014188e+08    5.209631e+05
          20    1.062033e+08    5.209631e+05
           0    1.411186e+08    5.209631e+05
          16    1.038605e+08    5.209631e+05
           6    1.029849e+08    5.209631e+05
          22    1.056214e+08    5.209631e+05
          14    1.039183e+08    5.209631e+05
          24    1.065106e+08    5.209631e+05
          10    1.017651e+08    5.209631e+05
          18    1.055637e+08    5.209631e+05
          16    1.040250e+08    5.209631e+05
           0    1.422986e+08    5.209631e+05
           3    1.013506e+08    5.209631e+05
          29    1.080151e+08    5.209631e+05
           7    1.021947e+08    5.209631e+05
           9    1.030364e+08    5.209631e+05
           9    1.024955e+08    5.209631e+05
          11    1.024805e+08    5.209631e+05
          25    1.056463e+08    5.209631e+05
          13    1.034944e+08    5.209631e+05
           0    1.415473e+08    5.209631e+05
          15    1.044580e+08    5.209631e+05
          17    1.045172e+08    5.209631e+05
          -1    1.019044e+08    5.209631e+05
           0    1.412922e+08    5.209631e+05
           1    1.024336e+08    5.209631e+05
           3    1.023091e+08    5.209631e+05
