#       NCYC               I           I_err
           0    6.161754e+07    6.348652e+05
          26    5.305590e+07    6.348652e+05
          -1    5.019189e+07    6.348652e+05
           1    5.336961e+07    6.348652e+05
           0    6.278549e+07    6.348652e+05
           2    5.337543e+07    6.348652e+05
           6    5.331700e+07    6.348652e+05
           8    5.339007e+07    6.348652e+05
          12    5.434221e+07    6.348652e+05
           4    5.390376e+07    6.348652e+05
          20    5.441761e+07    6.348652e+05
           0    6.289089e+07    6.348652e+05
          16    5.513421e+07    6.348652e+05
           6    5.499513e+07    6.348652e+05
          22    5.390418e+07    6.348652e+05
          14    5.451204e+07    6.348652e+05
          24    5.657376e+07    6.348652e+05
          10    5.553254e+07    6.348652e+05
          18    5.649901e+07    6.348652e+05
          16    5.625355e+07    6.348652e+05
           0    6.391849e+07    6.348652e+05
           3    5.487344e+07    6.348652e+05
          29    5.484099e+07    6.348652e+05
           7    5.474587e+07    6.348652e+05
           9    5.462671e+07    6.348652e+05
           9    5.497793e+07    6.348652e+05
          11    5.436023e+07    6.348652e+05
          25    5.470286e+07    6.348652e+05
          13    5.561539e+07    6.348652e+05
           0    6.355929e+07    6.348652e+05
          15    5.393274e+07    6.348652e+05
          17    5.480093e+07    6.348652e+05
          -1    5.115439e+07    6.348652e+05
           0    6.141240e+07    6.348652e+05
           1    5.290818e+07    6.348652e+05
           3    5.281955e+07    6.348652e+05
