#       NCYC               I           I_err
           0    7.696693e+07    5.270612e+05
          26    6.440572e+07    5.270612e+05
          -1    6.276449e+07    5.270612e+05
           1    6.348002e+07    5.270612e+05
           0    7.705240e+07    5.270612e+05
           2    6.318911e+07    5.270612e+05
           6    6.457740e+07    5.270612e+05
           8    6.416628e+07    5.270612e+05
          12    6.467982e+07    5.270612e+05
           4    6.426651e+07    5.270612e+05
          20    6.436509e+07    5.270612e+05
           0    7.786346e+07    5.270612e+05
          16    6.441236e+07    5.270612e+05
           6    6.421248e+07    5.270612e+05
          22    6.422471e+07    5.270612e+05
          14    6.287660e+07    5.270612e+05
          24    6.374208e+07    5.270612e+05
          10    6.411181e+07    5.270612e+05
          18    6.313612e+07    5.270612e+05
          16    6.431906e+07    5.270612e+05
           0    7.576564e+07    5.270612e+05
           3    6.376905e+07    5.270612e+05
          29    6.368142e+07    5.270612e+05
           7    6.475062e+07    5.270612e+05
           9    6.274550e+07    5.270612e+05
           9    6.416607e+07    5.270612e+05
          11    6.300334e+07    5.270612e+05
          25    6.411222e+07    5.270612e+05
          13    6.357766e+07    5.270612e+05
           0    7.722045e+07    5.270612e+05
          15    6.410307e+07    5.270612e+05
          17    6.529177e+07    5.270612e+05
          -1    6.294849e+07    5.270612e+05
           0    7.707644e+07    5.270612e+05
           1    6.349231e+07    5.270612e+05
           3    6.272833e+07    5.270612e+05
