#       NCYC               I           I_err
           0    1.394205e+08    4.879828e+05
          26    1.152869e+08    4.879828e+05
          -1    1.130837e+08    4.879828e+05
           1    1.142040e+08    4.879828e+05
           0    1.395491e+08    4.879828e+05
           2    1.157560e+08    4.879828e+05
           6    1.160290e+08    4.879828e+05
           8    1.151336e+08    4.879828e+05
          12    1.151203e+08    4.879828e+05
           4    1.152242e+08    4.879828e+05
          20    1.160030e+08    4.879828e+05
           0    1.392142e+08    4.879828e+05
          16    1.147260e+08    4.879828e+05
           6    1.156522e+08    4.879828e+05
          22    1.156208e+08    4.879828e+05
          14    1.151396e+08    4.879828e+05
          24    1.149920e+08    4.879828e+05
          10    1.146267e+08    4.879828e+05
          18    1.150042e+08    4.879828e+05
          16    1.150769e+08    4.879828e+05
           0    1.403038e+08    4.879828e+05
           3    1.153071e+08    4.879828e+05
          29    1.153720e+08    4.879828e+05
           7    1.149882e+08    4.879828e+05
           9    1.163315e+08    4.879828e+05
           9    1.153312e+08    4.879828e+05
          11    1.153047e+08    4.879828e+05
          25    1.148914e+08    4.879828e+05
          13    1.166094e+08    4.879828e+05
           0    1.399810e+08    4.879828e+05
          15    1.151008e+08    4.879828e+05
          17    1.143554e+08    4.879828e+05
          -1    1.129964e+08    4.879828e+05
           0    1.408429e+08    4.879828e+05
           1    1.146140e+08    4.879828e+05
           3    1.160046e+08    4.879828e+05
