#       NCYC               I           I_err
           0    9.397917e+07    5.259180e+05
          26    7.752836e+07    5.259180e+05
          -1    7.732213e+07    5.259180e+05
           1    7.803433e+07    5.259180e+05
           0    9.305032e+07    5.259180e+05
           2    7.776349e+07    5.259180e+05
           6    7.807739e+07    5.259180e+05
           8    7.801197e+07    5.259180e+05
          12    7.854753e+07    5.259180e+05
           4    7.696087e+07    5.259180e+05
          20    7.819451e+07    5.259180e+05
           0    9.205439e+07    5.259180e+05
          16    7.760728e+07    5.259180e+05
           6    7.798783e+07    5.259180e+05
          22    7.762876e+07    5.259180e+05
          14    7.740432e+07    5.259180e+05
          24    7.807627e+07    5.259180e+05
          10    7.703109e+07    5.259180e+05
          18    7.806427e+07    5.259180e+05
          16    7.737455e+07    5.259180e+05
           0    9.254332e+07    5.259180e+05
           3    7.793587e+07    5.259180e+05
          29    7.807448e+07    5.259180e+05
           7    7.804714e+07    5.259180e+05
           9    7.757728e+07    5.259180e+05
           9    7.792329e+07    5.259180e+05
          11    7.837719e+07    5.259180e+05
          25    7.755620e+07    5.259180e+05
          13    7.848613e+07    5.259180e+05
           0    9.159839e+07    5.259180e+05
          15    7.708607e+07    5.259180e+05
          17    7.649072e+07    5.259180e+05
          -1    7.674686e+07    5.259180e+05
           0    9.190567e+07    5.259180e+05
           1    7.672616e+07    5.259180e+05
           3    7.734251e+07    5.259180e+05
