#       NCYC               I           I_err
           0    9.985221e+07    4.989048e+05
          26    8.591132e+07    4.989048e+05
          -1    8.529733e+07    4.989048e+05
           1    8.642571e+07    4.989048e+05
           0    1.002985e+08    4.989048e+05
           2    8.582095e+07    4.989048e+05
           6    8.577903e+07    4.989048e+05
           8    8.578613e+07    4.989048e+05
          12    8.570222e+07    4.989048e+05
           4    8.541155e+07    4.989048e+05
          20    8.585919e+07    4.989048e+05
           0    1.007438e+08    4.989048e+05
          16    8.466879e+07    4.989048e+05
           6    8.552935e+07    4.989048e+05
          22    8.502261e+07    4.989048e+05
          14    8.506428e+07    4.989048e+05
          24    8.544944e+07    4.989048e+05
          10    8.490658e+07    4.989048e+05
          18    8.450190e+07    4.989048e+05
          16    8.452153e+07    4.989048e+05
           0    1.006998e+08    4.989048e+05
           3    8.513778e+07    4.989048e+05
          29    8.508308e+07    4.989048e+05
           7    8.593880e+07    4.989048e+05
           9    8.613216e+07    4.989048e+05
           9    8.424077e+07    4.989048e+05
          11    8.475542e+07    4.989048e+05
          25    8.481591e+07    4.989048e+05
          13    8.602843e+07    4.989048e+05
           0    1.006738e+08    4.989048e+05
          15    8.538876e+07    4.989048e+05
          17    8.518594e+07    4.989048e+05
          -1    8.505491e+07    4.989048e+05
           0    1.009765e+08    4.989048e+05
           1    8.523983e+07    4.989048e+05
           3    8.489752e+07    4.989048e+05
