#       NCYC               I           I_err
           0    6.226449e+07    6.503895e+05
          26    5.441951e+07    6.503895e+05
          -1    4.885253e+07    6.503895e+05
           1    4.878448e+07    6.503895e+05
           0    6.192915e+07    6.503895e+05
           2    4.910506e+07    6.503895e+05
           6    5.154222e+07    6.503895e+05
           8    5.226878e+07    6.503895e+05
          12    5.384060e+07    6.503895e+05
           4    5.147358e+07    6.503895e+05
          20    5.267898e+07    6.503895e+05
           0    6.139687e+07    6.503895e+05
          16    5.318403e+07    6.503895e+05
           6    5.181239e+07    6.503895e+05
          22    5.286796e+07    6.503895e+05
          14    5.316968e+07    6.503895e+05
          24    5.300496e+07    6.503895e+05
          10    5.134118e+07    6.503895e+05
          18    5.164177e+07    6.503895e+05
          16    5.151795e+07    6.503895e+05
           0    6.104762e+07    6.503895e+05
           3    4.938730e+07    6.503895e+05
          29    5.236111e+07    6.503895e+05
           7    5.151437e+07    6.503895e+05
           9    5.130842e+07    6.503895e+05
           9    5.193095e+07    6.503895e+05
          11    5.231583e+07    6.503895e+05
          25    5.175495e+07    6.503895e+05
          13    5.251651e+07    6.503895e+05
           0    6.203272e+07    6.503895e+05
          15    5.145476e+07    6.503895e+05
          17    5.171529e+07    6.503895e+05
          -1    4.777573e+07    6.503895e+05
           0    6.073355e+07    6.503895e+05
           1    4.909057e+07    6.503895e+05
           3    4.986166e+07    6.503895e+05
