#       NCYC               I           I_err
           0    9.352438e+07    4.971621e+05
          26    8.134841e+07    4.971621e+05
          -1    8.044497e+07    4.971621e+05
           1    8.166073e+07    4.971621e+05
           0    9.266073e+07    4.971621e+05
           2    8.100486e+07    4.971621e+05
           6    8.181313e+07    4.971621e+05
           8    8.181696e+07    4.971621e+05
          12    8.233196e+07    4.971621e+05
           4    8.064515e+07    4.971621e+05
          20    8.155834e+07    4.971621e+05
           0    9.267873e+07    4.971621e+05
          16    8.091326e+07    4.971621e+05
           6    8.086596e+07    4.971621e+05
          22    8.157231e+07    4.971621e+05
          14    8.087953e+07    4.971621e+05
          24    8.127196e+07    4.971621e+05
          10    8.042446e+07    4.971621e+05
          18    8.008977e+07    4.971621e+05
          16    8.162197e+07    4.971621e+05
           0    9.384735e+07    4.971621e+05
           3    8.129900e+07    4.971621e+05
          29    8.157873e+07    4.971621e+05
           7    8.159228e+07    4.971621e+05
           9    8.031119e+07    4.971621e+05
           9    8.097118e+07    4.971621e+05
          11    8.220689e+07    4.971621e+05
          25    8.108285e+07    4.971621e+05
          13    8.157929e+07    4.971621e+05
           0    9.273049e+07    4.971621e+05
          15    8.161467e+07    4.971621e+05
          17    8.176859e+07    4.971621e+05
          -1    8.108118e+07    4.971621e+05
           0    9.199776e+07    4.971621e+05
           1    8.153726e+07    4.971621e+05
           3    8.117685e+07    4.971621e+05
