#       NCYC               I           I_err
           0    7.845797e+07    4.880450e+05
          26    6.670953e+07    4.880450e+05
          -1    6.651100e+07    4.880450e+05
           1    6.558728e+07    4.880450e+05
           0    7.798074e+07    4.880450e+05
           2    6.627211e+07    4.880450e+05
           6    6.465493e+07    4.880450e+05
           8    6.601198e+07    4.880450e+05
          12    6.568996e+07    4.880450e+05
           4    6.607705e+07    4.880450e+05
          20    6.605383e+07    4.880450e+05
           0    7.857224e+07    4.880450e+05
          16    6.688021e+07    4.880450e+05
           6    6.615279e+07    4.880450e+05
          22    6.672283e+07    4.880450e+05
          14    6.672165e+07    4.880450e+05
          24    6.609657e+07    4.880450e+05
          10    6.621506e+07    4.880450e+05
          18    6.592218e+07    4.880450e+05
          16    6.542644e+07    4.880450e+05
           0    7.807786e+07    4.880450e+05
           3    6.594493e+07    4.880450e+05
          29    6.512397e+07    4.880450e+05
           7    6.648580e+07    4.880450e+05
           9    6.667720e+07    4.880450e+05
           9    6.675147e+07    4.880450e+05
          11    6.617484e+07    4.880450e+05
          25    6.687052e+07    4.880450e+05
          13    6.524674e+07    4.880450e+05
           0    7.847471e+07    4.880450e+05
          15    6.734309e+07    4.880450e+05
          17    6.636893e+07    4.880450e+05
          -1    6.525548e+07    4.880450e+05
           0    7.876681e+07    4.880450e+05
           1    6.614016e+07    4.880450e+05
           3    6.620499e+07    4.880450e+05
