#       NCYC               I           I_err
           0    1.061581e+08    4.777234e+05
          26    9.288369e+07    4.777234e+05
          -1    9.105042e+07    4.777234e+05
           1    9.227398e+07    4.777234e+05
           0    1.058360e+08    4.777234e+05
           2    9.201000e+07    4.777234e+05
           6    9.297844e+07    4.777234e+05
           8    9.259118e+07    4.777234e+05
          12    9.272649e+07    4.777234e+05
           4    9.239742e+07    4.777234e+05
          20    9.268191e+07    4.777234e+05
           0    1.064606e+08    4.777234e+05
          16    9.241490e+07    4.777234e+05
           6    9.296450e+07    4.777234e+05
          22    9.367834e+07    4.777234e+05
          14    9.252038e+07    4.777234e+05
          24    9.222015e+07    4.777234e+05
          10    9.199503e+07    4.777234e+05
          18    9.105104e+07    4.777234e+05
          16    9.231065e+07    4.777234e+05
           0    1.059057e+08    4.777234e+05
           3    9.244490e+07    4.777234e+05
          29    9.298665e+07    4.777234e+05
           7    9.246389e+07    4.777234e+05
           9    9.292190e+07    4.777234e+05
           9    9.284886e+07    4.777234e+05
          11    9.186196e+07    4.777234e+05
          25    9.231894e+07    4.777234e+05
          13    9.275110e+07    4.777234e+05
           0    1.057783e+08    4.777234e+05
          15    9.358809e+07    4.777234e+05
          17    9.145668e+07    4.777234e+05
          -1    9.033238e+07    4.777234e+05
           0    1.056320e+08    4.777234e+05
           1    9.182285e+07    4.777234e+05
           3    9.217531e+07    4.777234e+05
