#       NCYC               I           I_err
           0    1.565132e+08    5.218031e+05
          26    1.334151e+08    5.218031e+05
          -1    1.319641e+08    5.218031e+05
           1    1.319376e+08    5.218031e+05
           0    1.555344e+08    5.218031e+05
           2    1.323132e+08    5.218031e+05
           6    1.323989e+08    5.218031e+05
           8    1.331525e+08    5.218031e+05
          12    1.327174e+08    5.218031e+05
           4    1.335795e+08    5.218031e+05
          20    1.324239e+08    5.218031e+05
           0    1.554876e+08    5.218031e+05
          16    1.335354e+08    5.218031e+05
           6    1.322475e+08    5.218031e+05
          22    1.329125e+08    5.218031e+05
          14    1.328370e+08    5.218031e+05
          24    1.329196e+08    5.218031e+05
          10    1.328912e+08    5.218031e+05
          18    1.326714e+08    5.218031e+05
          16    1.325329e+08    5.218031e+05
           0    1.545730e+08    5.218031e+05
           3    1.328642e+08    5.218031e+05
          29    1.322789e+08    5.218031e+05
           7    1.330465e+08    5.218031e+05
           9    1.327612e+08    5.218031e+05
           9    1.321026e+08    5.218031e+05
          11    1.325682e+08    5.218031e+05
          25    1.325218e+08    5.218031e+05
          13    1.320411e+08    5.218031e+05
           0    1.550142e+08    5.218031e+05
          15    1.324644e+08    5.218031e+05
          17    1.320304e+08    5.218031e+05
          -1    1.323657e+08    5.218031e+05
           0    1.548481e+08    5.218031e+05
           1    1.317828e+08    5.218031e+05
           3    1.320191e+08    5.218031e+05
