#       NCYC               I           I_err
           0    6.625565e+07    5.399299e+05
          26    5.316334e+07    5.399299e+05
          -1    4.796045e+07    5.399299e+05
           1    4.780714e+07    5.399299e+05
           0    6.723239e+07    5.399299e+05
           2    4.869875e+07    5.399299e+05
           6    5.190171e+07    5.399299e+05
           8    5.227056e+07    5.399299e+05
          12    5.344508e+07    5.399299e+05
           4    5.188317e+07    5.399299e+05
          20    5.250854e+07    5.399299e+05
           0    6.682467e+07    5.399299e+05
          16    5.231632e+07    5.399299e+05
           6    5.058685e+07    5.399299e+05
          22    5.244615e+07    5.399299e+05
          14    5.176909e+07    5.399299e+05
          24    5.354463e+07    5.399299e+05
          10    5.195965e+07    5.399299e+05
          18    5.147158e+07    5.399299e+05
          16    5.157284e+07    5.399299e+05
           0    6.686598e+07    5.399299e+05
           3    4.878149e+07    5.399299e+05
          29    5.271767e+07    5.399299e+05
           7    5.237143e+07    5.399299e+05
           9    5.286981e+07    5.399299e+05
           9    5.204217e+07    5.399299e+05
          11    5.297891e+07    5.399299e+05
          25    5.278852e+07    5.399299e+05
          13    5.187611e+07    5.399299e+05
           0    6.707125e+07    5.399299e+05
          15    5.258198e+07    5.399299e+05
          17    5.187590e+07    5.399299e+05
          -1    4.733466e+07    5.399299e+05
           0    6.739327e+07    5.399299e+05
           1    4.764946e+07    5.399299e+05
           3    4.977068e+07    5.399299e+05
