#       NCYC               I           I_err
           0    1.222156e+08    5.321682e+05
          26    1.033246e+08    5.321682e+05
          -1    1.030983e+08    5.321682e+05
           1    1.024234e+08    5.321682e+05
           0    1.224324e+08    5.321682e+05
           2    1.026790e+08    5.321682e+05
           6    1.037558e+08    5.321682e+05
           8    1.027883e+08    5.321682e+05
          12    1.033738e+08    5.321682e+05
           4    1.028907e+08    5.321682e+05
          20    1.027926e+08    5.321682e+05
           0    1.224637e+08    5.321682e+05
          16    1.029849e+08    5.321682e+05
           6    1.033901e+08    5.321682e+05
          22    1.036613e+08    5.321682e+05
          14    1.036936e+08    5.321682e+05
          24    1.043316e+08    5.321682e+05
          10    1.030742e+08    5.321682e+05
          18    1.024095e+08    5.321682e+05
          16    1.033676e+08    5.321682e+05
           0    1.218228e+08    5.321682e+05
           3    1.032744e+08    5.321682e+05
          29    1.033077e+08    5.321682e+05
           7    1.029051e+08    5.321682e+05
           9    1.032519e+08    5.321682e+05
           9    1.032593e+08    5.321682e+05
          11    1.029090e+08    5.321682e+05
          25    1.039005e+08    5.321682e+05
          13    1.033057e+08    5.321682e+05
           0    1.211614e+08    5.321682e+05
          15    1.032986e+08    5.321682e+05
          17    1.027566e+08    5.321682e+05
          -1    1.021605e+08    5.321682e+05
           0    1.219831e+08    5.321682e+05
           1    1.030835e+08    5.321682e+05
           3    1.034509e+08    5.321682e+05
