#       NCYC               I           I_err
           0   -1.022927e+10    2.329251e+10
          26   -8.060818e+09    2.329251e+10
          -1   -7.900602e+09    2.329251e+10
           1   -7.897669e+09    2.329251e+10
           0   -1.008550e+10    2.329251e+10
           2   -7.914389e+09    2.329251e+10
           6   -7.935242e+09    2.329251e+10
           8   -7.993784e+09    2.329251e+10
          12   -7.880131e+09    2.329251e+10
           4   -7.952804e+09    2.329251e+10
          20   -7.948332e+09    2.329251e+10
           0   -1.004459e+10    2.329251e+10
          16   -7.812787e+09    2.329251e+10
           6   -7.815332e+09    2.329251e+10
          22   -7.805144e+09    2.329251e+10
          14   -7.832244e+09    2.329251e+10
          24   -7.925322e+09    2.329251e+10
          10   -7.819360e+09    2.329251e+10
          18   -7.728970e+09    2.329251e+10
          16   -7.720273e+09    2.329251e+10
           0   -9.818897e+09    2.329251e+10
           3   -7.834499e+09    2.329251e+10
          29   -7.967561e+09    2.329251e+10
           7   -7.922685e+09    2.329251e+10
           9   -7.849730e+09    2.329251e+10
           9   -7.920777e+09    2.329251e+10
          11   -7.844800e+09    2.329251e+10
          25   -7.951986e+09    2.329251e+10
          13   -7.773310e+09    2.329251e+10
           0   -9.989911e+09    2.329251e+10
          15   -7.942501e+09    2.329251e+10
          17   -7.822169e+09    2.329251e+10
          -1   -7.875196e+09    2.329251e+10
           0   -1.013215e+10    2.329251e+10
           1   -7.886157e+09    2.329251e+10
           3   -7.911876e+09    2.329251e+10
