#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    7.2200360e+06  1.0081890e+04
   4.000e+01    6.2734893e+06  1.0081890e+04
   1.000e+00    4.5421246e+06  1.0081890e+04
   3.600e+01    6.2164510e+06  1.0081890e+04
   2.000e+00    4.4497082e+06  1.0081890e+04
   3.200e+01    6.1666327e+06  1.0081890e+04
   3.000e+00    4.6244331e+06  1.0081890e+04
   3.000e+01    6.1370306e+06  1.0081890e+04
   4.000e+00    4.4858084e+06  1.0081890e+04
   2.800e+01    6.0915444e+06  1.0081890e+04
   5.000e+00    4.4706463e+06  1.0081890e+04
   2.600e+01    6.0525562e+06  1.0081890e+04
   6.000e+00    4.4735343e+06  1.0081890e+04
   2.400e+01    5.9377576e+06  1.0081890e+04
   7.000e+00    4.5414026e+06  1.0081890e+04
   2.200e+01    5.9175415e+06  1.0081890e+04
   8.000e+00    4.6251551e+06  1.0081890e+04
   2.000e+01    5.8005769e+06  1.0081890e+04
   9.000e+00    4.7839959e+06  1.0081890e+04
   1.800e+01    5.6922764e+06  1.0081890e+04
   1.000e+01    4.9052925e+06  1.0081890e+04
   1.600e+01    5.5724238e+06  1.0081890e+04
   1.100e+01    5.0533032e+06  1.0081890e+04
   1.400e+01    5.4337991e+06  1.0081890e+04
   1.200e+01    5.1572717e+06  1.0081890e+04
   1.000e+00    4.5572867e+06  1.0081890e+04
   4.000e+01    6.2323351e+06  1.0081890e+04
   2.000e+00    4.5016924e+06  1.0081890e+04
   3.600e+01    6.1984009e+06  1.0081890e+04
