#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.1219990e+07  1.0182880e+04
   4.000e+01    1.0210191e+07  1.0182880e+04
   1.000e+00    7.0214697e+06  1.0182880e+04
   3.600e+01    1.0178775e+07  1.0182880e+04
   2.000e+00    7.5151493e+06  1.0182880e+04
   3.200e+01    1.0188873e+07  1.0182880e+04
   3.000e+00    8.2915726e+06  1.0182880e+04
   3.000e+01    1.0219167e+07  1.0182880e+04
   4.000e+00    8.9389660e+06  1.0182880e+04
   2.800e+01    1.0105845e+07  1.0182880e+04
   5.000e+00    9.2778097e+06  1.0182880e+04
   2.600e+01    1.0108089e+07  1.0182880e+04
   6.000e+00    9.4820135e+06  1.0182880e+04
   2.400e+01    1.0120431e+07  1.0182880e+04
   7.000e+00    9.6705094e+06  1.0182880e+04
   2.200e+01    1.0092381e+07  1.0182880e+04
   8.000e+00    9.7479273e+06  1.0182880e+04
   2.000e+01    1.0194483e+07  1.0182880e+04
   9.000e+00    9.8208572e+06  1.0182880e+04
   1.800e+01    1.0074429e+07  1.0182880e+04
   1.000e+01    1.0002621e+07  1.0182880e+04
   1.600e+01    1.0101357e+07  1.0182880e+04
   1.100e+01    9.9487651e+06  1.0182880e+04
   1.400e+01    9.9779371e+06  1.0182880e+04
   1.200e+01    1.0013841e+07  1.0182880e+04
   1.000e+00    6.9934198e+06  1.0182880e+04
   4.000e+01    1.0243851e+07  1.0182880e+04
   2.000e+00    7.6183732e+06  1.0182880e+04
   3.600e+01    1.0108089e+07  1.0182880e+04
