#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    9.5504840e+06  1.0078490e+04
   4.000e+01    8.0510580e+06  1.0078490e+04
   1.000e+00    6.0616922e+06  1.0078490e+04
   3.600e+01    7.9994854e+06  1.0078490e+04
   2.000e+00    6.0893886e+06  1.0078490e+04
   3.200e+01    7.9221265e+06  1.0078490e+04
   3.000e+00    6.1705677e+06  1.0078490e+04
   3.000e+01    7.8906099e+06  1.0078490e+04
   4.000e+00    6.0263554e+06  1.0078490e+04
   2.800e+01    7.8533630e+06  1.0078490e+04
   5.000e+00    6.0187150e+06  1.0078490e+04
   2.600e+01    7.7951050e+06  1.0078490e+04
   6.000e+00    6.0015241e+06  1.0078490e+04
   2.400e+01    7.7081956e+06  1.0078490e+04
   7.000e+00    6.0511867e+06  1.0078490e+04
   2.200e+01    7.6384771e+06  1.0078490e+04
   8.000e+00    6.1734329e+06  1.0078490e+04
   2.000e+01    7.4933097e+06  1.0078490e+04
   9.000e+00    6.2794432e+06  1.0078490e+04
   1.800e+01    7.3748837e+06  1.0078490e+04
   1.000e+01    6.4322510e+06  1.0078490e+04
   1.600e+01    7.1848291e+06  1.0078490e+04
   1.100e+01    6.5688229e+06  1.0078490e+04
   1.400e+01    6.9661230e+06  1.0078490e+04
   1.200e+01    6.7273609e+06  1.0078490e+04
   1.000e+00    6.0683775e+06  1.0078490e+04
   4.000e+01    8.0672938e+06  1.0078490e+04
   2.000e+00    6.0292205e+06  1.0078490e+04
   3.600e+01    7.9784743e+06  1.0078490e+04
