#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    8.6925290e+06  1.0123990e+04
   4.000e+01    7.6329097e+06  1.0123990e+04
   1.000e+00    5.6623134e+06  1.0123990e+04
   3.600e+01    7.6520333e+06  1.0123990e+04
   2.000e+00    5.7570620e+06  1.0123990e+04
   3.200e+01    7.6137862e+06  1.0123990e+04
   3.000e+00    5.6032042e+06  1.0123990e+04
   3.000e+01    7.5911856e+06  1.0123990e+04
   4.000e+00    5.5866884e+06  1.0123990e+04
   2.800e+01    7.5911856e+06  1.0123990e+04
   5.000e+00    5.6614441e+06  1.0123990e+04
   2.600e+01    7.5433767e+06  1.0123990e+04
   6.000e+00    5.7892243e+06  1.0123990e+04
   2.400e+01    7.4816597e+06  1.0123990e+04
   7.000e+00    5.9917602e+06  1.0123990e+04
   2.200e+01    7.4668824e+06  1.0123990e+04
   8.000e+00    6.2177660e+06  1.0123990e+04
   2.000e+01    7.4025577e+06  1.0123990e+04
   9.000e+00    6.4020476e+06  1.0123990e+04
   1.800e+01    7.3052014e+06  1.0123990e+04
   1.000e+01    6.5819830e+06  1.0123990e+04
   1.600e+01    7.1739442e+06  1.0123990e+04
   1.100e+01    6.7236712e+06  1.0123990e+04
   1.400e+01    7.0444255e+06  1.0123990e+04
   1.200e+01    6.8358048e+06  1.0123990e+04
   1.000e+00    5.6597056e+06  1.0123990e+04
   4.000e+01    7.6598566e+06  1.0123990e+04
   2.000e+00    5.7857473e+06  1.0123990e+04
   3.600e+01    7.6172632e+06  1.0123990e+04
