#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    8.2710860e+06  1.0067730e+04
   4.000e+01    6.8104122e+06  1.0067730e+04
   1.000e+00    5.0685215e+06  1.0067730e+04
   3.600e+01    6.8203375e+06  1.0067730e+04
   2.000e+00    5.1768727e+06  1.0067730e+04
   3.200e+01    6.7376267e+06  1.0067730e+04
   3.000e+00    5.0131052e+06  1.0067730e+04
   3.000e+01    6.7558230e+06  1.0067730e+04
   4.000e+00    5.0470167e+06  1.0067730e+04
   2.800e+01    6.7748465e+06  1.0067730e+04
   5.000e+00    5.1214565e+06  1.0067730e+04
   2.600e+01    6.6863459e+06  1.0067730e+04
   6.000e+00    5.2331161e+06  1.0067730e+04
   2.400e+01    6.6334110e+06  1.0067730e+04
   7.000e+00    5.3952294e+06  1.0067730e+04
   2.200e+01    6.6499531e+06  1.0067730e+04
   8.000e+00    5.6144132e+06  1.0067730e+04
   2.000e+01    6.5829573e+06  1.0067730e+04
   9.000e+00    5.7624656e+06  1.0067730e+04
   1.800e+01    6.5068634e+06  1.0067730e+04
   1.000e+01    5.9080367e+06  1.0067730e+04
   1.600e+01    6.4572368e+06  1.0067730e+04
   1.100e+01    5.9957102e+06  1.0067730e+04
   1.400e+01    6.2885067e+06  1.0067730e+04
   1.200e+01    6.1313561e+06  1.0067730e+04
   1.000e+00    5.0710028e+06  1.0067730e+04
   4.000e+01    6.7955243e+06  1.0067730e+04
   2.000e+00    5.1528866e+06  1.0067730e+04
   3.600e+01    6.7855990e+06  1.0067730e+04
