#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    7.7679020e+06  1.0065700e+04
   4.000e+01    6.6695207e+06  1.0065700e+04
   1.000e+00    4.8922247e+06  1.0065700e+04
   3.600e+01    6.5561093e+06  1.0065700e+04
   2.000e+00    4.9388321e+06  1.0065700e+04
   3.200e+01    6.4535730e+06  1.0065700e+04
   3.000e+00    4.9287338e+06  1.0065700e+04
   3.000e+01    6.3502599e+06  1.0065700e+04
   4.000e+00    5.0297165e+06  1.0065700e+04
   2.800e+01    6.3207419e+06  1.0065700e+04
   5.000e+00    4.8992158e+06  1.0065700e+04
   2.600e+01    6.2694737e+06  1.0065700e+04
   6.000e+00    4.8401797e+06  1.0065700e+04
   2.400e+01    6.1599463e+06  1.0065700e+04
   7.000e+00    4.7943491e+06  1.0065700e+04
   2.200e+01    6.0240080e+06  1.0065700e+04
   8.000e+00    4.8394029e+06  1.0065700e+04
   2.000e+01    5.8096139e+06  1.0065700e+04
   9.000e+00    4.8712513e+06  1.0065700e+04
   1.800e+01    5.7125151e+06  1.0065700e+04
   1.000e+01    4.8930015e+06  1.0065700e+04
   1.600e+01    5.5229783e+06  1.0065700e+04
   1.100e+01    4.9722341e+06  1.0065700e+04
   1.400e+01    5.2899413e+06  1.0065700e+04
   1.200e+01    5.0638953e+06  1.0065700e+04
   1.000e+00    4.9411625e+06  1.0065700e+04
   4.000e+01    6.6166989e+06  1.0065700e+04
   2.000e+00    4.9497072e+06  1.0065700e+04
   3.600e+01    6.5382431e+06  1.0065700e+04
