#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    9.5538150e+06  1.0063230e+04
   4.000e+01    8.2306116e+06  1.0063230e+04
   1.000e+00    6.1688983e+06  1.0063230e+04
   3.600e+01    8.2439870e+06  1.0063230e+04
   2.000e+00    6.1201739e+06  1.0063230e+04
   3.200e+01    8.2363439e+06  1.0063230e+04
   3.000e+00    6.1383261e+06  1.0063230e+04
   3.000e+01    8.2057717e+06  1.0063230e+04
   4.000e+00    6.2462842e+06  1.0063230e+04
   2.800e+01    8.2172363e+06  1.0063230e+04
   5.000e+00    6.4927727e+06  1.0063230e+04
   2.600e+01    8.1293412e+06  1.0063230e+04
   6.000e+00    6.7793871e+06  1.0063230e+04
   2.400e+01    8.1379396e+06  1.0063230e+04
   7.000e+00    7.0449832e+06  1.0063230e+04
   2.200e+01    8.0930367e+06  1.0063230e+04
   8.000e+00    7.2360595e+06  1.0063230e+04
   2.000e+01    8.0462230e+06  1.0063230e+04
   9.000e+00    7.4118497e+06  1.0063230e+04
   1.800e+01    8.0013201e+06  1.0063230e+04
   1.000e+01    7.5341385e+06  1.0063230e+04
   1.600e+01    7.9392203e+06  1.0063230e+04
   1.100e+01    7.6268105e+06  1.0063230e+04
   1.400e+01    7.8475036e+06  1.0063230e+04
   1.200e+01    7.7223487e+06  1.0063230e+04
   1.000e+00    6.1182631e+06  1.0063230e+04
   4.000e+01    8.2315670e+06  1.0063230e+04
   2.000e+00    6.1650768e+06  1.0063230e+04
   3.600e+01    8.2296562e+06  1.0063230e+04
