#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.2459080e+07  1.0066190e+04
   4.000e+01    1.1423730e+07  1.0066190e+04
   1.000e+00    1.0319856e+07  1.0066190e+04
   3.600e+01    1.1422485e+07  1.0066190e+04
   2.000e+00    1.0841891e+07  1.0066190e+04
   3.200e+01    1.1478550e+07  1.0066190e+04
   3.000e+00    1.1149631e+07  1.0066190e+04
   3.000e+01    1.1454878e+07  1.0066190e+04
   4.000e+00    1.1183270e+07  1.0066190e+04
   2.800e+01    1.1438681e+07  1.0066190e+04
   5.000e+00    1.1246812e+07  1.0066190e+04
   2.600e+01    1.1446157e+07  1.0066190e+04
   6.000e+00    1.1299140e+07  1.0066190e+04
   2.400e+01    1.1416255e+07  1.0066190e+04
   7.000e+00    1.1357697e+07  1.0066190e+04
   2.200e+01    1.1424976e+07  1.0066190e+04
   8.000e+00    1.1385107e+07  1.0066190e+04
   2.000e+01    1.1437435e+07  1.0066190e+04
   9.000e+00    1.1401304e+07  1.0066190e+04
   1.800e+01    1.1462354e+07  1.0066190e+04
   1.000e+01    1.1311599e+07  1.0066190e+04
   1.600e+01    1.1382615e+07  1.0066190e+04
   1.100e+01    1.1366419e+07  1.0066190e+04
   1.400e+01    1.1383861e+07  1.0066190e+04
   1.200e+01    1.1381370e+07  1.0066190e+04
   1.000e+00    1.0336053e+07  1.0066190e+04
   4.000e+01    1.1433698e+07  1.0066190e+04
   2.000e+00    1.0901695e+07  1.0066190e+04
   3.600e+01    1.1433698e+07  1.0066190e+04
