#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.3156000e+07  1.0053120e+04
   4.000e+01    1.1261536e+07  1.0053120e+04
   1.000e+00    8.3619536e+06  1.0053120e+04
   3.600e+01    1.1223384e+07  1.0053120e+04
   2.000e+00    8.4408896e+06  1.0053120e+04
   3.200e+01    1.1233908e+07  1.0053120e+04
   3.000e+00    8.2777552e+06  1.0053120e+04
   3.000e+01    1.1102348e+07  1.0053120e+04
   4.000e+00    8.5632404e+06  1.0053120e+04
   2.800e+01    1.1179969e+07  1.0053120e+04
   5.000e+00    8.8618816e+06  1.0053120e+04
   2.600e+01    1.1182600e+07  1.0053120e+04
   6.000e+00    9.2591928e+06  1.0053120e+04
   2.400e+01    1.1094455e+07  1.0053120e+04
   7.000e+00    9.5709900e+06  1.0053120e+04
   2.200e+01    1.1076036e+07  1.0053120e+04
   8.000e+00    9.9367268e+06  1.0053120e+04
   2.000e+01    1.1024728e+07  1.0053120e+04
   9.000e+00    1.0016978e+07  1.0053120e+04
   1.800e+01    1.0960264e+07  1.0053120e+04
   1.000e+01    1.0307726e+07  1.0053120e+04
   1.600e+01    1.0839228e+07  1.0053120e+04
   1.100e+01    1.0387978e+07  1.0053120e+04
   1.400e+01    1.0711615e+07  1.0053120e+04
   1.200e+01    1.0548481e+07  1.0053120e+04
   1.000e+00    8.3553756e+06  1.0053120e+04
   4.000e+01    1.1248380e+07  1.0053120e+04
   2.000e+00    8.3711628e+06  1.0053120e+04
   3.600e+01    1.1220752e+07  1.0053120e+04
