#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.1068390e+07  1.0146710e+04
   4.000e+01    1.0127577e+07  1.0146710e+04
   1.000e+00    9.6294993e+06  1.0146710e+04
   3.600e+01    1.0164103e+07  1.0146710e+04
   2.000e+00    9.8575081e+06  1.0146710e+04
   3.200e+01    1.0129791e+07  1.0146710e+04
   3.000e+00    9.9814741e+06  1.0146710e+04
   3.000e+01    1.0157462e+07  1.0146710e+04
   4.000e+00    1.0053419e+07  1.0146710e+04
   2.800e+01    1.0119829e+07  1.0146710e+04
   5.000e+00    1.0060060e+07  1.0146710e+04
   2.600e+01    1.0149714e+07  1.0146710e+04
   6.000e+00    1.0101013e+07  1.0146710e+04
   2.400e+01    1.0159675e+07  1.0146710e+04
   7.000e+00    1.0125363e+07  1.0146710e+04
   2.200e+01    1.0160782e+07  1.0146710e+04
   8.000e+00    1.0127577e+07  1.0146710e+04
   2.000e+01    1.0136432e+07  1.0146710e+04
   9.000e+00    1.0133111e+07  1.0146710e+04
   1.800e+01    1.0117615e+07  1.0146710e+04
   1.000e+01    1.0158568e+07  1.0146710e+04
   1.600e+01    1.0147500e+07  1.0146710e+04
   1.100e+01    1.0134218e+07  1.0146710e+04
   1.400e+01    1.0147500e+07  1.0146710e+04
   1.200e+01    1.0106547e+07  1.0146710e+04
   1.000e+00    9.6549566e+06  1.0146710e+04
   4.000e+01    1.0148607e+07  1.0146710e+04
   2.000e+00    9.8796449e+06  1.0146710e+04
   3.600e+01    1.0197308e+07  1.0146710e+04
