50N-HN      499.2 5.0e-01 1.000e+04 2.6e+01  1.0  1.00000  0.00335  1.00023
50N-HN      499.2 5.0e-01 7.500e+02 2.6e+01  1.0  0.38205  0.00335  0.37520
50N-HN      499.2 5.0e-01 7.250e+02 2.6e+01  1.0  0.35984  0.00335  0.35880
50N-HN      499.2 5.0e-01 7.000e+02 2.6e+01  1.0  0.33285  0.00335  0.33441
50N-HN      499.2 5.0e-01 6.750e+02 2.6e+01  1.0  0.29880  0.00335  0.29671
50N-HN      499.2 5.0e-01 6.500e+02 2.6e+01  1.0  0.24096  0.00335  0.23668
50N-HN      499.2 5.0e-01 6.250e+02 2.6e+01  1.0  0.14796  0.00335  0.14392
50N-HN      499.2 5.0e-01 6.000e+02 2.6e+01  1.0  0.03805  0.00335  0.03691
50N-HN      499.2 5.0e-01 5.750e+02 2.6e+01  1.0 -0.00133  0.00335  0.00046
50N-HN      499.2 5.0e-01 5.500e+02 2.6e+01  1.0  0.00173  0.00335  0.00068
50N-HN      499.2 5.0e-01 5.250e+02 2.6e+01  1.0  0.03993  0.00335  0.04168
50N-HN      499.2 5.0e-01 5.000e+02 2.6e+01  1.0  0.14376  0.00335  0.14606
50N-HN      499.2 5.0e-01 4.750e+02 2.6e+01  1.0  0.22864  0.00335  0.23388
50N-HN      499.2 5.0e-01 4.500e+02 2.6e+01  1.0  0.28726  0.00335  0.29081
50N-HN      499.2 5.0e-01 4.250e+02 2.6e+01  1.0  0.32667  0.00335  0.32665
50N-HN      499.2 5.0e-01 4.000e+02 2.6e+01  1.0  0.34433  0.00335  0.34968
50N-HN      499.2 5.0e-01 3.750e+02 2.6e+01  1.0  0.36233  0.00335  0.36476
50N-HN      499.2 5.0e-01 3.500e+02 2.6e+01  1.0  0.37259  0.00335  0.37463
50N-HN      499.2 5.0e-01 3.250e+02 2.6e+01  1.0  0.37487  0.00335  0.38077
50N-HN      499.2 5.0e-01 3.000e+02 2.6e+01  1.0  0.38320  0.00335  0.38380
50N-HN      499.2 5.0e-01 2.750e+02 2.6e+01  1.0  0.37838  0.00335  0.38372
50N-HN      499.2 5.0e-01 2.500e+02 2.6e+01  1.0  0.37650  0.00335  0.37962
50N-HN      499.2 5.0e-01 2.250e+02 2.6e+01  1.0  0.36270  0.00335  0.36916
50N-HN      499.2 5.0e-01 2.000e+02 2.6e+01  1.0  0.34999  0.00335  0.34754
50N-HN      499.2 5.0e-01 1.750e+02 2.6e+01  1.0  0.31303  0.00335  0.31082
50N-HN      499.2 5.0e-01 1.500e+02 2.6e+01  1.0  0.29033  0.00335  0.28573
50N-HN      499.2 5.0e-01 1.250e+02 2.6e+01  1.0  0.31799  0.00335  0.31838
50N-HN      499.2 5.0e-01 1.000e+02 2.6e+01  1.0  0.36241  0.00335  0.36217
50N-HN      499.2 5.0e-01 7.500e+01 2.6e+01  1.0  0.38900  0.00335  0.38801
50N-HN      499.2 5.0e-01 5.000e+01 2.6e+01  1.0  0.40768  0.00335  0.40179
50N-HN      499.2 5.0e-01 2.500e+01 2.6e+01  1.0  0.40987  0.00335  0.40957
50N-HN      499.2 5.0e-01 -0.000e+00 2.6e+01  1.0  0.41886  0.00335  0.41432
50N-HN      499.2 5.0e-01 -2.500e+01 2.6e+01  1.0  0.42168  0.00335  0.41743
