50N-HN      499.2 5.0e-01 -2.750e+02 1.3e+01  1.0  0.42655  0.00322  0.42913
50N-HN      499.2 5.0e-01 -3.000e+02 1.3e+01  1.0  0.43124  0.00322  0.42920
50N-HN      499.2 5.0e-01 -3.250e+02 1.3e+01  1.0  0.43035  0.00322  0.42927
50N-HN      499.2 5.0e-01 -3.500e+02 1.3e+01  1.0  0.43024  0.00322  0.42932
50N-HN      499.2 5.0e-01 -3.750e+02 1.3e+01  1.0  0.43143  0.00322  0.42937
50N-HN      499.2 5.0e-01 -4.000e+02 1.3e+01  1.0  0.43324  0.00322  0.42942
50N-HN      499.2 5.0e-01 -4.250e+02 1.3e+01  1.0  0.43027  0.00322  0.42946
50N-HN      499.2 5.0e-01 -4.500e+02 1.3e+01  1.0  0.43105  0.00322  0.42949
50N-HN      499.2 5.0e-01 -4.750e+02 1.3e+01  1.0  0.43228  0.00322  0.42953
50N-HN      499.2 5.0e-01 -5.000e+02 1.3e+01  1.0  0.43038  0.00322  0.42956
50N-HN      499.2 5.0e-01 -5.250e+02 1.3e+01  1.0  0.43013  0.00322  0.42958
50N-HN      499.2 5.0e-01 -5.500e+02 1.3e+01  1.0  0.42630  0.00322  0.42961
50N-HN      499.2 5.0e-01 -5.750e+02 1.3e+01  1.0  0.43103  0.00322  0.42963
50N-HN      499.2 5.0e-01 -6.000e+02 1.3e+01  1.0  0.42707  0.00322  0.42966
50N-HN      499.2 5.0e-01 -6.250e+02 1.3e+01  1.0  0.43067  0.00322  0.42968
50N-HN      499.2 5.0e-01 -6.500e+02 1.3e+01  1.0  0.42404  0.00322  0.42970
50N-HN      499.2 5.0e-01 -6.750e+02 1.3e+01  1.0  0.43198  0.00322  0.42971
50N-HN      499.2 5.0e-01 -7.000e+02 1.3e+01  1.0  0.42801  0.00322  0.42973
50N-HN      499.2 5.0e-01 -7.250e+02 1.3e+01  1.0  0.42957  0.00322  0.42975
50N-HN      499.2 5.0e-01 -7.500e+02 1.3e+01  1.0  0.42662  0.00322  0.42976
