#
#       Peak Name  Conv_flg Overlap_flg
#          47N-HN         1           8
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   119.857     8.467
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1985005e+02  5.5211199e-04
# w1(Hz)        2.0418606e+01  9.8822889e-02
# g1            4.6576076e-01  2.5946394e-02
# f02(ppm)      8.4666183e+00  7.1597818e-05
# w2(Hz)        2.5028221e+01  1.4003750e-01
# g2            5.8400468e-02  1.4096458e-02
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    3.0824083e+04  4.4010025e+02
   3.000e+01    2.9319550e+04  4.2841928e+02
   1.000e+00    2.8295778e+04  4.2084247e+02
   2.800e+01    2.8756515e+04  4.2425334e+02
   2.000e+00    2.8270211e+04  4.2066143e+02
   2.600e+01    2.8874496e+04  4.2511323e+02
   3.000e+00    2.8880449e+04  4.2515914e+02
   2.400e+01    2.8467978e+04  4.2211874e+02
   4.000e+00    2.9004953e+04  4.2607835e+02
   2.200e+01    2.8653269e+04  4.2348370e+02
   5.000e+00    2.8952208e+04  4.2569812e+02
   2.000e+01    2.9140827e+04  4.2707925e+02
   6.000e+00    2.8712874e+04  4.2392797e+02
   1.800e+01    2.8532299e+04  4.2259043e+02
   7.000e+00    2.8999761e+04  4.2604507e+02
   1.600e+01    2.8634935e+04  4.2334466e+02
   8.000e+00    2.8523919e+04  4.2252681e+02
   1.400e+01    2.8805437e+04  4.2460916e+02
   9.000e+00    2.9005087e+04  4.2609070e+02
   1.300e+01    2.9174534e+04  4.2734985e+02
   1.000e+01    2.9555144e+04  4.3017359e+02
   1.200e+01    2.8684011e+04  4.2369949e+02
   1.100e+01    2.8686267e+04  4.2372090e+02
   2.000e+00    2.8287126e+04  4.2078968e+02
   2.800e+01    2.8218245e+04  4.2028746e+02
   8.000e+00    2.8664541e+04  4.2356399e+02
