#
#       Peak Name  Conv_flg Overlap_flg
#         100N-HN         1           8
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   119.558     8.377
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1956345e+02  8.7047146e-05
# w1(Hz)        1.4013553e+01  1.3462428e-02
# g1            7.5097495e-01  4.6190210e-03
# f02(ppm)      8.3719494e+00  9.7029286e-06
# w2(Hz)        1.5530169e+01  1.5236553e-02
# g2            6.1105175e-01  3.8939455e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    6.2582106e+04  1.8516774e+02
   3.000e+01    5.5143808e+04  1.7608642e+02
   1.000e+00    5.4727007e+04  1.7552180e+02
   2.800e+01    5.5302684e+04  1.7622470e+02
   2.000e+00    5.4862205e+04  1.7567563e+02
   2.600e+01    5.5050477e+04  1.7594216e+02
   3.000e+00    5.5092616e+04  1.7599140e+02
   2.400e+01    5.5047266e+04  1.7590543e+02
   4.000e+00    5.5045940e+04  1.7594752e+02
   2.200e+01    5.5108095e+04  1.7599085e+02
   5.000e+00    5.5276218e+04  1.7620994e+02
   2.000e+01    5.4895074e+04  1.7578418e+02
   6.000e+00    5.5223156e+04  1.7612894e+02
   1.800e+01    5.5031598e+04  1.7589253e+02
   7.000e+00    5.5161306e+04  1.7608063e+02
   1.600e+01    5.5017008e+04  1.7588399e+02
   8.000e+00    5.4985403e+04  1.7583845e+02
   1.400e+01    5.5186088e+04  1.7609353e+02
   9.000e+00    5.5299344e+04  1.7624107e+02
   1.300e+01    5.5347291e+04  1.7631053e+02
   1.000e+01    5.5068837e+04  1.7601883e+02
   1.200e+01    5.4869435e+04  1.7571749e+02
   1.100e+01    5.4976809e+04  1.7584169e+02
   2.000e+00    5.4963919e+04  1.7579444e+02
   2.800e+01    5.4996964e+04  1.7582704e+02
   8.000e+00    5.5047162e+04  1.7592126e+02
