#
#       Peak Name  Conv_flg Overlap_flg
#          49N-HN         1           5
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   120.480     8.827
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2050717e+02  3.0111644e-04
# w1(Hz)        1.6703190e+01  3.6070801e-02
# g1            4.3887657e-01  8.1507957e-03
# f02(ppm)      8.8162319e+00  8.1196588e-05
# w2(Hz)        2.0671750e+01  7.8609768e-02
# g2            9.4537352e-02  7.0685411e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    4.3718871e+04  3.0331967e+02
   3.000e+01    3.5884361e+04  2.7413179e+02
   1.000e+00    3.0946811e+04  2.6094831e+02
   2.800e+01    3.7061578e+04  2.7673538e+02
   2.000e+00    3.2879908e+04  2.6540473e+02
   2.600e+01    3.6446413e+04  2.7513559e+02
   3.000e+00    3.3356990e+04  2.6701633e+02
   2.400e+01    3.5964307e+04  2.7428983e+02
   4.000e+00    3.5194223e+04  2.7175043e+02
   2.200e+01    3.6654734e+04  2.7577350e+02
   5.000e+00    3.5756678e+04  2.7318287e+02
   2.000e+01    3.7431639e+04  2.7759062e+02
   6.000e+00    3.6017718e+04  2.7418881e+02
   1.800e+01    3.6687385e+04  2.7585270e+02
   7.000e+00    3.6257144e+04  2.7470189e+02
   1.600e+01    3.6454908e+04  2.7546454e+02
   8.000e+00    3.6069753e+04  2.7452563e+02
   1.400e+01    3.6811103e+04  2.7615294e+02
   9.000e+00    3.6351837e+04  2.7523985e+02
   1.300e+01    3.6590927e+04  2.7574124e+02
   1.000e+01    3.6329995e+04  2.7511957e+02
   1.200e+01    3.6247220e+04  2.7490833e+02
   1.100e+01    3.6203702e+04  2.7471511e+02
   2.000e+00    3.2226241e+04  2.6398361e+02
   2.800e+01    3.6899393e+04  2.7649396e+02
   8.000e+00    3.6514079e+04  2.7528817e+02
