#
#       Peak Name  Conv_flg Overlap_flg
#          27N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   119.864     9.737
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1986584e+02  1.4372256e-04
# w1(Hz)        1.3418269e+01  2.2291080e-02
# g1            8.2251110e-01  8.1696522e-03
# f02(ppm)      9.7378164e+00  1.8899313e-05
# w2(Hz)        1.6727897e+01  3.0975097e-02
# g2            5.2590965e-01  6.6078744e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    3.0821495e+04  1.7197232e+02
   3.000e+01    2.8249794e+04  1.6765857e+02
   1.000e+00    2.8431238e+04  1.6795410e+02
   2.700e+01    2.8271811e+04  1.6769436e+02
   2.000e+00    2.8330327e+04  1.6778957e+02
   2.400e+01    2.8253150e+04  1.6766402e+02
   3.000e+00    2.8279826e+04  1.6770739e+02
   2.100e+01    2.8353734e+04  1.6782770e+02
   4.000e+00    2.8248334e+04  1.6765620e+02
   1.800e+01    2.8547192e+04  1.6814369e+02
   5.000e+00    2.8228173e+04  1.6762345e+02
   1.500e+01    2.8527475e+04  1.6811141e+02
   6.000e+00    2.8449273e+04  1.6798355e+02
   1.200e+01    2.8358562e+04  1.6783557e+02
   7.000e+00    2.8484555e+04  1.6804121e+02
   1.000e+01    2.8248599e+04  1.6765663e+02
   8.000e+00    2.8360228e+04  1.6783828e+02
   4.000e+00    2.8457644e+04  1.6799723e+02
   1.000e+00    2.8032263e+04  1.6730607e+02
   2.700e+01    2.8275809e+04  1.6770086e+02
