#
#       Peak Name  Conv_flg Overlap_flg
#          32N-HN         1           2
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   125.348     7.582
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2534824e+02  6.2897253e-04
# w1(Hz)        2.0942069e+01  9.9077611e-02
# g1            1.0887053e+00  4.6717316e-02
# f02(ppm)      7.5778251e+00  5.4943481e-05
# w2(Hz)        1.7369752e+01  8.9762202e-02
# g2            5.1748772e-01  1.9949082e-02
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    1.5383786e+04  2.7029804e+02
   3.000e+01    1.2612536e+04  2.3509159e+02
   1.000e+00    6.0153080e+03  1.6452264e+02
   2.700e+01    1.1776294e+04  2.2495186e+02
   2.000e+00    6.2932902e+03  1.6691123e+02
   2.400e+01    1.1739253e+04  2.2450364e+02
   3.000e+00    5.7645629e+03  1.6245135e+02
   2.100e+01    1.1788473e+04  2.2509045e+02
   4.000e+00    5.7272345e+03  1.6215137e+02
   1.800e+01    1.0975795e+04  2.1549008e+02
   5.000e+00    5.8904114e+03  1.6349467e+02
   1.500e+01    1.0271307e+04  2.0738425e+02
   6.000e+00    6.1883452e+03  1.6602460e+02
   1.200e+01    8.6285964e+03  1.8943569e+02
   7.000e+00    6.3124923e+03  1.6710134e+02
   1.000e+01    8.1869919e+03  1.8487687e+02
   8.000e+00    7.1426779e+03  1.7463272e+02
   4.000e+00    6.1832293e+03  1.6596202e+02
   1.000e+00    6.3230327e+03  1.6717296e+02
   2.700e+01    1.2192210e+04  2.2996281e+02
