#
#       Peak Name  Conv_flg Overlap_flg
#          35N-HN         1           6
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   118.261     8.700
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1826906e+02  1.4458273e-04
# w1(Hz)        1.6345099e+01  2.5018272e-02
# g1            5.1874783e-01  6.4598616e-03
# f02(ppm)      8.6996409e+00  1.7235057e-05
# w2(Hz)        1.9239336e+01  2.9162893e-02
# g2            4.6763384e-01  5.6460158e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    3.9790115e+04  1.7581090e+02
   3.000e+01    3.6158517e+04  1.6992062e+02
   1.000e+00    2.9359210e+04  1.6003591e+02
   2.700e+01    3.5985027e+04  1.6965528e+02
   2.000e+00    3.1429104e+04  1.6289555e+02
   2.400e+01    3.5972668e+04  1.6964067e+02
   3.000e+00    3.3218142e+04  1.6546958e+02
   2.100e+01    3.5970593e+04  1.6963141e+02
   4.000e+00    3.3977026e+04  1.6659470e+02
   1.800e+01    3.5657894e+04  1.6914962e+02
   5.000e+00    3.4437516e+04  1.6728443e+02
   1.500e+01    3.5959249e+04  1.6961465e+02
   6.000e+00    3.4772932e+04  1.6779578e+02
   1.200e+01    3.5611707e+04  1.6907953e+02
   7.000e+00    3.5028909e+04  1.6817865e+02
   1.000e+01    3.5356360e+04  1.6868638e+02
   8.000e+00    3.5280084e+04  1.6856905e+02
   4.000e+00    3.3976963e+04  1.6659624e+02
   1.000e+00    2.9541078e+04  1.6027816e+02
   2.700e+01    3.5908699e+04  1.6953148e+02
