#
#       Peak Name  Conv_flg Overlap_flg
#          59N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   124.210     7.384
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2424336e+02  1.3391247e-04
# w1(Hz)        1.4016877e+01  2.1081558e-02
# g1            7.9649971e-01  7.4296513e-03
# f02(ppm)      7.3798427e+00  1.4587714e-05
# w2(Hz)        1.4905470e+01  2.2379027e-02
# g2            7.0929593e-01  6.1921215e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    4.1263872e+04  2.1612479e+02
   3.000e+01    3.9281982e+04  2.1313502e+02
   1.000e+00    3.8990325e+04  2.1270403e+02
   2.700e+01    3.9102770e+04  2.1286992e+02
   2.000e+00    3.9252020e+04  2.1309064e+02
   2.400e+01    3.9094955e+04  2.1285838e+02
   3.000e+00    3.9134250e+04  2.1291642e+02
   2.100e+01    3.8971462e+04  2.1267624e+02
   4.000e+00    3.8962838e+04  2.1266353e+02
   1.800e+01    3.9329784e+04  2.1320589e+02
   5.000e+00    3.9177004e+04  2.1297963e+02
   1.500e+01    3.9167766e+04  2.1296597e+02
   6.000e+00    3.9123638e+04  2.1290074e+02
   1.200e+01    3.9435089e+04  2.1336221e+02
   7.000e+00    3.9400626e+04  2.1331102e+02
   1.000e+01    3.9131914e+04  2.1291297e+02
   8.000e+00    3.9138158e+04  2.1292220e+02
   4.000e+00    3.9076142e+04  2.1283061e+02
   1.000e+00    3.9169434e+04  2.1296843e+02
   2.700e+01    3.9219024e+04  2.1304179e+02
