#
#       Peak Name  Conv_flg Overlap_flg
#          37N-HN         1           1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   122.537     8.249
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2254437e+02  4.3658639e-04
# w1(Hz)        2.0134258e+01  7.8827730e-02
# g1            4.7648963e-01  2.1346204e-02
# f02(ppm)      8.2446938e+00  4.9781536e-05
# w2(Hz)        2.2644265e+01  8.6679169e-02
# g2            3.6838225e-01  1.3441041e-02
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    2.1911690e+04  2.5571472e+02
   3.000e+01    1.9679716e+04  2.4180951e+02
   1.000e+00    1.2484883e+04  2.0317047e+02
   2.700e+01    2.0175437e+04  2.4481213e+02
   2.000e+00    1.4432865e+04  2.1256269e+02
   2.400e+01    1.9529636e+04  2.4090653e+02
   3.000e+00    1.6169764e+04  2.2167658e+02
   2.100e+01    1.9986939e+04  2.4366836e+02
   4.000e+00    1.7285238e+04  2.2782933e+02
   1.800e+01    1.9950801e+04  2.4344691e+02
   5.000e+00    1.7927804e+04  2.3149263e+02
   1.500e+01    2.0004379e+04  2.4377162e+02
   6.000e+00    1.8185467e+04  2.3298021e+02
   1.200e+01    1.9165671e+04  2.3873166e+02
   7.000e+00    1.8739460e+04  2.3619666e+02
   1.000e+01    1.9360259e+04  2.3989574e+02
   8.000e+00    1.8848323e+04  2.3685116e+02
   4.000e+00    1.6493760e+04  2.2343806e+02
   1.000e+00    1.2720650e+04  2.0425921e+02
   2.700e+01    1.9807132e+04  2.4258337e+02
